customer_id,city,account_type,income,total_transactions,total_spend,avg_transaction_amount,max_transaction_amount,avg_distance,fraud_transactions,fraud_rate_pct
1302,Hyderabad,Current,39901232,24,667882.4214,27828.43423,194961.1875,4,3,12.5
1303,Bangalore,Current,129646648,11,196430.3193,17857.30176,68366.47656,9,1,9.09
1304,Mumbai,Current,77037120,16,1601515.073,100094.692,274372.4688,12,2,12.5
1305,Bangalore,Current,61002652,22,1022553.431,46479.70141,141741.2188,9,2,9.09
1306,Kolkata,Premium,42965428,27,1328536.531,49205.05672,237811.6094,3,3,11.11
1307,Pune,Premium,45872364,17,257170.4276,15127.67221,59690.80859,0,1,5.88
1308,Mumbai,Premium,37080696,18,929792.5869,51655.14372,194870.8438,22,1,5.56
1309,Kolkata,Current,48675504,19,723024.4979,38053.92094,252010.5781,0,3,15.79
1310,Kolkata,Current,20209206,22,611692.6759,27804.21254,136117.5469,4,0,0
1311,Bangalore,Current,53490340,17,160030.8422,9413.578951,40319.62109,5,1,5.88
1312,Mumbai,Current,32137336,25,1413629.14,56545.16558,187305.75,16,2,8
1313,Chennai,Current,95972088,20,860162.1326,43008.10663,153098.5938,0,1,5
1314,Chennai,Premium,204115760,25,791885.5043,31675.42017,138391.7969,0,0,0
1315,Kolkata,Current,558133248,19,439214.6115,23116.5585,152870,0,1,5.26
1316,Hyderabad,Current,444310912,10,432298.1771,43229.81771,155468.4844,0,0,0
1317,Chennai,Current,57990076,24,1367488.212,56978.6755,267244.5313,0,4,16.67
1318,Bangalore,Current,9850325,28,2385480.165,85195.72019,224592.3438,0,5,17.86
1319,Chennai,Current,35651284,26,1097020.656,42193.10214,212676.4375,3,2,7.69
1320,Kolkata,Current,70077352,25,1164865.956,46594.63824,275550.4688,4,1,4
1321,Ahmedabad,Current,54741956,27,820182.0517,30377.11303,166567.8594,3,2,7.41
1322,Chennai,Current,26329936,17,990932.4188,58290.14228,257332.4844,11,2,11.76
1323,Ahmedabad,Current,71029656,15,443950.4215,29596.69477,113351.0703,6,1,6.67
1324,Bangalore,Premium,61729504,23,734526.4474,31935.9325,256475.7813,0,10,43.48
1325,Hyderabad,Current,38336232,26,519416.3402,19977.55155,69338.77344,0,0,0
1326,Bangalore,Premium,367364384,15,586069.3496,39071.28997,208743.9063,0,3,20
1327,Bangalore,Current,79747088,19,1094366.718,57598.2483,176430.8438,5,4,21.05
1328,Ahmedabad,Current,193752912,18,509571.5024,28309.52791,194391.6875,5,2,11.11
1329,Hyderabad,Premium,737822144,26,571083.1075,21964.73491,128490.7578,11,3,11.54
1330,Bangalore,Premium,282636800,29,544567.8822,18778.20283,206614.2344,3,2,6.9
1331,Pune,Premium,21895730,14,542150.3302,38725.02359,238437.5156,7,2,14.29
1332,Pune,Current,82415496,21,495529.0483,23596.62135,144837.875,0,0,0
1333,Bangalore,Current,49146308,24,822186.241,34257.76004,156896.9531,0,2,8.33
1334,Bangalore,Premium,151304048,29,418940.4082,14446.22097,185076.6563,0,0,0
1335,Delhi,Premium,189490528,13,709210.1536,54554.6272,232365.9531,0,1,7.69
1336,Chennai,Current,37116880,25,1128228.806,45129.15225,203265.9375,4,0,0
1337,Hyderabad,Current,48410812,23,1796842.822,78123.60096,271432.9688,4,2,8.7
1338,Chennai,Current,17218784,22,1277280.092,58058.18598,232555.0313,13,3,13.64
1339,Mumbai,Premium,19414120,31,882571.0901,28470.03517,201406.0156,6,18,58.06
1340,Chennai,Premium,256208640,25,360654.854,14426.19416,56971.62109,20,10,40
1341,Chennai,Current,232915024,33,1542908.967,46754.81717,206595.4375,12,3,9.09
1342,Chennai,Premium,38693672,21,208559.7609,9931.417184,25834.94922,14,2,9.52
1343,Kolkata,Current,86251096,23,1647858.288,71646.01251,269622.5313,0,4,17.39
1344,Hyderabad,Current,99297296,26,688960.4034,26498.47706,164835.25,3,3,11.54
1345,Mumbai,Premium,51725864,28,624217.4702,22293.48108,125345.4297,3,1,3.57
1346,Bangalore,Current,51037812,36,548785.344,15244.03733,117156.0625,8,0,0
1347,Mumbai,Premium,55743532,28,898222.7596,32079.38427,180780.1094,7,1,3.57
1348,Bangalore,Premium,253498352,24,1180932.668,49205.52784,270097.5938,0,1,4.17
1349,Kolkata,Current,41679524,10,273963.9932,27396.39932,61133.48047,20,3,30
1350,Kolkata,Premium,25265488,28,912517.8911,32589.92468,181437.0469,7,6,21.43
1351,Kolkata,Premium,11928481,20,1166239.355,58311.96777,242914.6406,5,2,10
1352,Hyderabad,Current,72406112,20,814058.4323,40702.92161,134261.4844,0,1,5
1353,Ahmedabad,Premium,322143840,15,572556.8738,38170.45825,181330.375,6,3,20
1354,Kolkata,Premium,102888008,23,1157689.408,50334.32209,190282.1563,4,4,17.39
1355,Delhi,Current,148341456,19,1084969.505,57103.65815,187835.4531,5,1,5.26
1356,Mumbai,Current,61345004,23,336199.3682,14617.36383,77644.28906,4,1,4.35
1357,Chennai,Current,47859968,25,478375.3017,19135.01207,82839.90625,0,0,0
1358,Kolkata,Current,372859968,21,894886.4708,42613.64146,155423.7969,0,4,19.05
1359,Hyderabad,Premium,80424640,19,285142.7914,15007.51534,84565.10938,5,2,10.53
1360,Mumbai,Current,23946434,16,443912.3603,27744.52252,112253.1875,0,2,12.5
1361,Pune,Current,188074208,18,375960.1958,20886.67754,67266.75781,0,1,5.56
1362,Mumbai,Current,114797512,22,545462.3098,24793.74136,125965.0313,0,3,13.64
1363,Ahmedabad,Premium,49002972,15,576552.6932,38436.84621,225773.2188,0,1,6.67
1364,Hyderabad,Current,46058788,26,452113.6025,17388.98471,55927.03906,3,0,0
1365,Chennai,Current,425723488,26,1336889.521,51418.82774,258282.9063,3,2,7.69
1366,Pune,Premium,49279972,32,745446.4265,23295.20083,72280.96094,0,0,0
1367,Kolkata,Premium,83619720,19,880610.1196,46347.90103,194620.0469,0,3,15.79
1368,Chennai,Current,100126624,22,912746.6556,41488.48435,136321.9219,0,3,13.64
1369,Bangalore,Premium,29190894,19,836001.8624,44000.09802,247287.3125,5,1,5.26
1370,Chennai,Current,45436928,22,783741.8518,35624.62963,198977.0781,4,1,4.55
1371,Ahmedabad,Current,15082319,21,1004617.01,47838.90525,133748.3594,9,3,14.29
1372,Pune,Current,49765808,16,445584.1883,27849.01177,193722.7656,0,0,0
1373,Delhi,Current,19983758,19,676366.7837,35598.25177,202798.5469,0,1,5.26
1374,Chennai,Current,48660404,26,896920.6509,34496.94811,137845.9219,3,2,7.69
1375,Chennai,Current,85549840,22,388206.998,17645.77264,69230.40625,4,1,4.55
1376,Bangalore,Premium,16944716,14,431929.4214,30852.10153,135033.7969,0,1,7.14
1377,Hyderabad,Current,51804540,22,636023.7834,28910.17197,198616.3594,9,1,4.55
1378,Chennai,Current,65234532,34,1683594.116,49517.47399,273106.1563,5,4,11.76
1379,Ahmedabad,Current,69719904,23,910743.5725,39597.54663,232779.6563,4,4,17.39
1380,Hyderabad,Current,61496340,22,419791.3176,19081.42353,130462.3438,4,8,36.36
1381,Hyderabad,Premium,410340352,20,355311.7116,17765.58558,88549.36719,0,2,10
1382,Bangalore,Current,92158400,17,278062.682,16356.62835,65407.39844,0,0,0
1383,Delhi,Current,229342848,21,890291.554,42394.8359,170027.2969,4,3,14.29
1384,Pune,Current,49292192,31,795992.7912,25677.18681,274528.0625,0,1,3.23
1385,Mumbai,Premium,174682800,20,372551.897,18627.59485,80975.89063,5,1,5
1386,Hyderabad,Current,122696464,26,1091721.231,41989.27813,249462.4844,7,3,11.54
1387,Pune,Current,115861184,20,218157.6282,10907.88141,64616.33984,5,2,10
1388,Chennai,Current,32446678,19,1052292.4,55383.81052,247043.6875,5,10,52.63
1389,Pune,Premium,83637768,22,1074299.649,48831.80222,151815.4844,9,1,4.55
1390,Pune,Current,173950368,23,1580986.663,68738.55055,273661.9688,8,4,17.39
1391,Kolkata,Current,34759756,20,576401.6204,28820.08102,241212.2813,10,2,10
1392,Delhi,Current,88812056,21,856230.1911,40772.86624,245538.6406,0,4,19.05
1393,Hyderabad,Current,20382716,20,1342721.171,67136.05853,276822.0938,0,1,5
1394,Pune,Premium,106877368,19,461754.8915,24302.88903,133369.25,5,3,15.79
1395,Delhi,Current,29789758,30,754213.6848,25140.45616,108749.3516,10,7,23.33
1396,Hyderabad,Current,87345544,26,1341568.872,51598.80276,229769.2969,7,3,11.54
1397,Ahmedabad,Current,30688520,15,456566.2383,30437.74922,207510.0156,6,0,0
1398,Ahmedabad,Premium,388951456,29,1125684.395,38816.70326,189872.5781,3,2,6.9
1399,Pune,Current,58019268,45,2582204.313,57382.31807,235157.25,4,6,13.33
1400,Pune,Current,97809160,26,833979.5136,32076.13514,138198.9531,15,4,15.38
1401,Delhi,Premium,37878328,28,689936.2375,24640.57991,137907.0625,7,9,32.14
1402,Chennai,Current,69797024,31,850469.5517,27434.50167,131400.375,19,6,19.35
1403,Bangalore,Current,43817116,25,592569.7798,23702.79119,200111.9219,4,2,8
1404,Ahmedabad,Current,158391760,19,737840.2695,38833.6984,276067.7813,0,0,0
1405,Kolkata,Current,31864794,26,1102221.746,42393.14406,234205.7656,0,1,3.85
1406,Delhi,Current,136697296,30,1117088.817,37236.29391,207287.1563,3,0,0
1407,Mumbai,Current,30771912,34,842791.7246,24787.9919,197294.9375,5,2,5.88
1408,Ahmedabad,Current,73372488,30,830570.185,27685.67283,211822.1563,3,1,3.33
1409,Hyderabad,Premium,32953784,33,1146993.815,34757.38833,175745.7656,15,4,12.12
1410,Ahmedabad,Current,49144472,26,778735.1638,29951.35245,261582.3125,0,1,3.85
1411,Ahmedabad,Current,22022140,17,853601.0414,50211.82597,263494.6563,0,2,11.76
1412,Chennai,Premium,40578200,16,390096.9305,24381.05816,152391.2969,6,4,25
1413,Delhi,Current,232716864,23,703828.9728,30601.25969,191578.9375,4,6,26.09
1414,Chennai,Current,359607136,27,1684764.32,62398.67853,268078.1875,0,2,7.41
1415,Ahmedabad,Premium,37430552,32,1233651.939,38551.62308,181640.5156,3,1,3.13
1416,Pune,Premium,120574104,28,1119088.728,39967.45458,248149.2031,3,4,14.29
1417,Mumbai,Premium,69142104,30,1300576.868,43352.56227,253279.2813,3,5,16.67
1418,Chennai,Premium,36275112,21,495010.656,23571.936,132414.7656,4,1,4.76
1419,Bangalore,Premium,33511470,26,751604.9177,28907.88145,228870.7188,3,1,3.85
1420,Mumbai,Premium,65464684,25,1039180.511,41567.22044,239716.5938,4,4,16
1421,Chennai,Premium,155208496,18,586411.5544,32578.41969,139424.0938,0,0,0
1422,Ahmedabad,Premium,67486640,19,259712.4056,13669.07398,74156.47656,5,3,15.79
1423,Kolkata,Premium,133689472,24,467899.7788,19495.82412,64770.94922,8,1,4.17
1424,Chennai,Current,121744704,18,534648.3148,29702.68416,133626.7188,5,2,11.11
1425,Ahmedabad,Premium,30606670,19,996960.7789,52471.61994,251223.9531,5,2,10.53
1426,Mumbai,Current,56720088,24,1509470.446,62894.6019,261104.2813,8,6,25
1427,Mumbai,Current,11690030,21,1327859.073,63231.38442,249337.8125,0,4,19.05
1428,Pune,Premium,78551936,20,643151.5192,32157.57596,259247.3438,5,1,5
1429,Hyderabad,Premium,18849336,16,692586.4651,43286.65407,184922.2969,0,1,6.25
1430,Ahmedabad,Premium,77220624,23,566282.4904,24620.97784,177626.5469,0,1,4.35
1431,Delhi,Current,61146708,23,547784.3652,23816.71153,191981.4375,8,3,13.04
1432,Pune,Premium,46679112,21,459264.1453,21869.7212,119976.3828,9,2,9.52
1433,Hyderabad,Current,143134496,25,389997.3173,15599.89269,59748.98828,0,2,8
1434,Pune,Current,78944656,26,1031148.733,39659.56667,170107.9219,7,2,7.69
1435,Bangalore,Premium,66995976,17,395813.7332,23283.16077,134314.5625,5,2,11.76
1436,Ahmedabad,Premium,142325616,21,780102.1884,37147.72326,161918.7656,19,3,14.29
1437,Chennai,Premium,43676272,16,849488.787,53093.04919,174297.5469,12,1,6.25
1438,Hyderabad,Premium,70758768,13,793355.6411,61027.35701,198638.0625,7,2,15.38
1439,Delhi,Current,38898232,24,1193045.952,49710.24801,229476.6406,0,1,4.17
1440,Chennai,Premium,14145809,26,608039.9528,23386.15203,65712.22656,0,2,7.69
1441,Hyderabad,Current,153082512,33,1270334.292,38494.97855,209326.1094,3,2,6.06
1442,Kolkata,Premium,45785032,24,1123522.993,46813.45805,122825.5391,4,1,4.17
1443,Mumbai,Premium,69269216,26,1081950.184,41613.4686,180420.2344,15,3,11.54
1444,Ahmedabad,Premium,138741584,11,813552.5093,73959.31903,204607.4063,9,8,72.73
1445,Chennai,Current,135858752,16,387590.5505,24224.40941,99651.63281,0,1,6.25
1446,Bangalore,Premium,64574328,14,583297.7552,41664.12537,131175.4063,0,1,7.14
1447,Hyderabad,Premium,155086144,18,416097.3361,23116.51867,107553.9609,5,3,16.67
1448,Ahmedabad,Premium,60677760,17,719450.882,42320.64012,151530.6563,5,1,5.88
1449,Delhi,Current,25083786,20,994393.4905,49719.67452,206355.5625,5,2,10
1450,Hyderabad,Premium,148978672,23,1828041.047,79480.04552,250800.3438,13,6,26.09
1451,Pune,Current,33077490,29,1044098.223,36003.38701,127644.8125,3,3,10.34
1452,Delhi,Current,26194036,31,1452026.599,46839.56772,247500.2344,0,4,12.9
1453,Pune,Current,38630100,27,373052.3625,13816.75417,169732.8438,0,5,18.52
1454,Ahmedabad,Current,33712032,31,638769.6304,20605.47195,97446.57031,6,3,9.68
1455,Mumbai,Current,37263924,25,600571.8182,24022.87273,68190.3125,0,1,4
1456,Ahmedabad,Current,38014412,22,1511106.994,68686.68155,191741.7188,0,1,4.55
1457,Pune,Current,47067820,17,300285.3953,17663.84678,176744.2969,11,3,17.65
1458,Hyderabad,Current,102083896,25,421888.9702,16875.55881,57548.28125,4,3,12
1459,Bangalore,Premium,24686114,25,881919.9326,35276.79731,179657.125,8,1,4
1460,Bangalore,Premium,40373024,21,400494.3732,19071.16063,87801.04688,0,1,4.76
1461,Delhi,Premium,18777998,21,1230214.955,58581.66454,200620.8906,9,2,9.52
1462,Bangalore,Premium,40773504,24,679480.5088,28311.68787,136604.375,4,0,0
1463,Kolkata,Current,35477816,26,994580.1895,38253.08421,185209.7031,11,1,3.85
1464,Ahmedabad,Current,123380728,18,703376.9226,39076.4957,192968.6563,5,3,16.67
1465,Chennai,Current,24732518,19,782830.8267,41201.62246,241531.0469,5,4,21.05
1466,Kolkata,Premium,50291488,26,871214.5868,33508.25334,152408.2656,3,0,0
1467,Ahmedabad,Current,70437392,23,944573.5697,41068.41607,213425.3438,0,6,26.09
1468,Ahmedabad,Current,289755520,21,712155.3446,33912.15927,190437.5156,4,2,9.52
1469,Chennai,Current,31724794,22,1278225.389,58101.15403,270297.2188,13,4,18.18
1470,Hyderabad,Premium,37411076,19,1701598.359,89557.80839,251167.7656,5,3,15.79
1471,Mumbai,Premium,44776468,15,220380.4603,14692.03069,84462.32031,6,1,6.67
1472,Delhi,Premium,87679832,18,470283.2133,26126.84518,132637.6719,5,4,22.22
1473,Mumbai,Current,142908880,21,994416.673,47353.1749,262113.7969,9,3,14.29
1474,Hyderabad,Premium,1002521792,29,650374.6639,22426.71255,134724.9688,0,2,6.9
1475,Hyderabad,Current,621040640,25,1197004.233,47880.1693,263081.8438,12,5,20
1476,Bangalore,Current,50056992,12,829654.3257,69137.86047,221676.6406,25,4,33.33
1477,Pune,Premium,117014392,30,746965.4933,24898.84978,177012.1094,13,4,13.33
1478,Pune,Current,22876396,24,867385.8145,36141.0756,203763.75,0,1,4.17
1479,Chennai,Premium,70090216,31,494953.7511,15966.25003,158429.8125,6,2,6.45
1480,Delhi,Premium,86321232,26,1469655.072,56525.19506,225613.0156,0,1,3.85
1481,Bangalore,Premium,101019680,22,981938.6108,44633.57322,271747.4375,0,7,31.82
1482,Ahmedabad,Premium,182867904,26,609717.8846,23450.68787,76307.67188,3,1,3.85
1483,Mumbai,Current,249030960,24,986715.5591,41113.1483,181515.6094,4,8,33.33
1484,Hyderabad,Current,234516176,24,623198.2596,25966.59415,155375.4688,12,2,8.33
1485,Ahmedabad,Current,68906656,20,1230455.963,61522.79817,242633.2969,0,2,10
1486,Bangalore,Current,262021600,24,719119.3475,29963.30615,132448.2344,12,1,4.17
1487,Hyderabad,Current,278561472,22,894736.235,40669.82886,249288.5313,9,2,9.09
1488,Chennai,Current,17517016,17,722117.0937,42477.4761,172195.7031,0,0,0
1489,Mumbai,Current,30869612,24,1289346.072,53722.75298,249642.4063,0,1,4.17
1490,Hyderabad,Premium,115918752,19,1108625.608,58348.71623,247892.0156,10,5,26.32
1491,Pune,Current,20860312,17,978690.2856,57570.0168,249560.7969,0,0,0
1492,Chennai,Premium,36452432,18,829842.3369,46102.35205,198551.9063,0,4,22.22
1493,Kolkata,Current,55308068,29,683875.8331,23581.92528,211761.1563,10,1,3.45
1494,Bangalore,Premium,17515280,20,1005115.888,50255.7944,207066.125,0,1,5
1495,Bangalore,Current,62348436,17,789529.0356,46442.88445,177738.3281,5,1,5.88
1496,Pune,Premium,62617388,23,1246610.317,54200.44857,234955.7969,17,5,21.74
1497,Kolkata,Current,42140752,22,750114.5953,34096.11797,90169.57031,4,2,9.09
1498,Hyderabad,Current,120110160,19,822082.2141,43267.48495,196593.4063,0,1,5.26
1499,Chennai,Current,60115368,22,1079636.667,49074.39395,233385.8125,0,3,13.64
1500,Mumbai,Premium,41086368,33,979335.6631,29676.83828,145864.6094,0,0,0
1501,Ahmedabad,Current,166251600,33,1773600.062,53745.45642,224031.4844,3,3,9.09
1502,Ahmedabad,Premium,83797232,23,879635.9089,38245.03952,144943.7188,0,0,0
1503,Kolkata,Premium,80512368,26,264954.5797,10190.56076,41684.82813,0,5,19.23
1504,Kolkata,Current,19787312,19,924946.1995,48681.37892,202589.0313,0,0,0
1505,Delhi,Current,65850704,20,464684.869,23234.24345,136292.3281,0,1,5
1506,Ahmedabad,Current,25749406,21,394767.1599,18798.43619,153815.2813,4,3,14.29
1507,Chennai,Premium,29074808,22,1604133.99,72915.18138,199910.0625,0,1,4.55
1508,Mumbai,Current,46811600,18,1562850.107,86825.00594,269979.0625,11,3,16.67
1509,Hyderabad,Current,56561232,21,1631226.798,77677.46659,258451.5625,14,3,14.29
1510,Hyderabad,Current,143047136,21,265301.6081,12633.40991,107122.75,0,3,14.29
1511,Bangalore,Current,37486724,21,828214.5488,39438.78804,194997.0156,4,0,0
1512,Ahmedabad,Current,34932912,24,1335403.909,55641.82955,235007.9375,4,3,12.5
1513,Delhi,Current,31519504,22,472650.9075,21484.13216,67142.15625,4,5,22.73
1514,Pune,Premium,40677788,26,613692.0669,23603.54103,159395.8125,0,4,15.38
1515,Kolkata,Premium,164306704,24,881035.617,36709.81738,137647.0781,4,11,45.83
1516,Hyderabad,Current,27215098,15,362616.9487,24174.46325,127675.0078,0,1,6.67
1517,Delhi,Current,465573728,18,513271.4048,28515.07804,131515.4063,0,3,16.67
1518,Mumbai,Current,48567848,20,611052.077,30552.60385,148198.3438,15,0,0
1519,Delhi,Current,60949600,30,1170837.366,39027.91218,226600.9844,3,2,6.67
1520,Ahmedabad,Current,17454512,14,463345.9474,33096.1391,152928.9375,0,0,0
1521,Delhi,Current,33386514,22,291383.0606,13244.68457,39546.96094,4,3,13.64
1522,Kolkata,Current,119401416,25,924150.5031,36966.02012,130912.0469,0,3,12
1523,Delhi,Premium,100061056,18,173426.8516,9634.825088,50803.42188,5,2,11.11
1524,Bangalore,Current,73155832,17,1216784.796,71575.57621,215974.6563,11,1,5.88
1525,Chennai,Premium,223483664,24,501009.064,20875.37767,167502.1094,0,1,4.17
1526,Bangalore,Premium,54276612,23,1336071.565,58090.06805,205263.375,0,3,13.04
1527,Kolkata,Current,146810528,16,305528.6627,19095.54142,67347.17188,0,1,6.25
1528,Chennai,Current,36117896,28,1388431.615,49586.8434,248933.4844,0,4,14.29
1529,Pune,Current,56459196,22,351838.9669,15992.68031,134181.3281,4,1,4.55
1530,Chennai,Current,8512643,28,1975280.311,70545.72539,252581.625,7,13,46.43
1531,Delhi,Current,30276694,22,1236869.999,56221.36358,221307.4531,0,1,4.55
1532,Delhi,Premium,31599154,30,754299.8049,25143.32683,203367.8281,3,5,16.67
1533,Hyderabad,Current,93317016,26,282393.1115,10861.27352,63777.19922,0,2,7.69
1534,Delhi,Premium,29376794,21,881329.4045,41968.06688,230971.5938,4,1,4.76
1535,Mumbai,Current,14171307,23,405885.8774,17647.21206,50460.10938,17,3,13.04
1536,Pune,Current,51721932,22,830394.9186,37745.22357,251895.2656,4,7,31.82
1537,Chennai,Current,154706976,17,1067910.04,62818.23765,247936.4531,5,3,17.65
1538,Ahmedabad,Premium,65491396,16,163270.4571,10204.40357,65643.90625,6,7,43.75
1539,Pune,Current,83776936,19,542355.2605,28545.01371,102622.4922,5,3,15.79
1540,Mumbai,Current,72051504,19,1158620.715,60980.03764,269863.7188,15,1,5.26
1541,Mumbai,Premium,39230204,20,855924.2302,42796.21151,240425.5625,5,2,10
1542,Ahmedabad,Current,48547680,22,349548.7614,15888.58006,68660.96094,0,0,0
1543,Bangalore,Current,172615152,28,414290.1429,14796.07653,138278.8281,3,2,7.14
1544,Ahmedabad,Premium,122354224,16,536038.5906,33502.41191,265507.75,0,0,0
1545,Kolkata,Current,112485928,22,740975.1385,33680.68812,154054.4531,13,1,4.55
1546,Kolkata,Current,35452172,24,1731186.91,72132.7879,259832.0625,0,1,4.17
1547,Pune,Premium,55724276,14,237967.0504,16997.64645,57191.91016,7,2,14.29
1548,Chennai,Current,103553824,20,661183.7043,33059.18522,129451.0938,10,0,0
1549,Ahmedabad,Current,445961632,25,581621.0116,23264.84046,193317.5313,0,1,4
1550,Delhi,Current,81727000,25,1499303.641,59972.14564,164539.2969,12,2,8
1551,Hyderabad,Current,105810736,24,1035650.635,43152.10979,250355.4844,0,2,8.33
1552,Mumbai,Current,1755843968,23,452843.1926,19688.83446,224138.8438,4,1,4.35
1553,Hyderabad,Current,41516580,23,303156.1198,13180.70086,89260.00781,4,1,4.35
1554,Hyderabad,Current,51655188,24,337347.5699,14056.14875,51833.5,4,2,8.33
1555,Delhi,Premium,38952992,26,1312601.485,50484.67251,187110.5156,3,2,7.69
1556,Chennai,Current,35659456,14,166803.9923,11914.57088,50780.75,0,0,0
1557,Chennai,Current,43743268,18,1144708.593,63594.92184,202970.0625,5,0,0
1558,Kolkata,Current,50984868,27,1134026.778,42000.99177,170471.3125,3,2,7.41
1559,Delhi,Premium,190845888,28,480128.0979,17147.43207,60425.87891,3,4,14.29
1560,Hyderabad,Current,48730612,25,1589291.298,63571.65191,266600.5,8,7,28
1561,Kolkata,Current,102088808,21,1450607.213,69076.53394,277804.4688,9,3,14.29
1562,Chennai,Premium,422284672,23,617908.1082,26865.56992,174341.8281,4,6,26.09
1563,Kolkata,Premium,185527840,23,777296.7651,33795.51153,118036.1406,4,0,0
1564,Chennai,Current,50737004,21,1183695.613,56366.45778,189538.8594,19,5,23.81
1565,Mumbai,Premium,297199712,25,562869.2681,22514.77073,138395.875,8,2,8
1566,Hyderabad,Premium,50136972,23,418306.0479,18187.21947,175587.7188,4,6,26.09
1567,Delhi,Current,64296364,19,748348.9544,39386.78707,183567.2031,0,7,36.84
1568,Kolkata,Current,22155272,15,262177.0567,17478.47045,86005.4375,13,1,6.67
1569,Kolkata,Premium,75559200,23,781174.7307,33964.11873,226436.5156,8,3,13.04
1570,Ahmedabad,Premium,59381172,21,370867.6069,17660.36223,158808.7969,0,1,4.76
1571,Kolkata,Current,343989312,16,409695.3885,25605.96178,204587.6875,6,0,0
1572,Delhi,Premium,66502032,25,1223120.496,48924.81983,274504.7188,4,1,4
1573,Mumbai,Premium,26904876,19,372829.0596,19622.58208,62324.16016,0,0,0
1574,Ahmedabad,Current,182802496,21,657125.7376,31291.70179,197941.5,4,0,0
1575,Kolkata,Premium,45681144,27,1367677.286,50654.71428,165039.4219,3,3,11.11
1576,Kolkata,Current,29033628,30,1930386.976,64346.23254,211099.1875,6,5,16.67
1577,Chennai,Premium,78467016,20,778081.4478,38904.07239,187799.4219,10,1,5
1578,Chennai,Current,61236464,19,1290138.264,67902.01387,278057.4063,0,2,10.53
1579,Hyderabad,Premium,69821816,29,448713.8069,15472.88989,145054.0156,3,0,0
1580,Chennai,Premium,8925751,23,397359.844,17276.51496,64014.85156,0,13,56.52
1581,Hyderabad,Current,34118960,20,1235094.186,61754.7093,240326.2656,0,2,10
1582,Bangalore,Premium,249739056,19,809744.0641,42618.10864,174274.875,0,0,0
1583,Chennai,Current,151580176,21,889323.5725,42348.74155,194840.6406,4,1,4.76
1584,Pune,Current,32427610,19,566034.1384,29791.27044,183473.4219,5,1,5.26
1585,Kolkata,Premium,45822076,22,768464.3778,34930.19899,134965.875,9,7,31.82
1586,Mumbai,Current,48430900,29,786801.1419,27131.07386,215269.25,10,2,6.9
1587,Delhi,Premium,46154852,19,594175.0276,31272.36987,148813.125,0,0,0
1588,Pune,Premium,117519880,22,1515179.8,68871.8091,225340.5625,9,3,13.64
1589,Delhi,Current,78359536,22,694649.3351,31574.96978,142035.2031,13,1,4.55
1590,Pune,Current,89869544,25,1066054.798,42642.19191,243336.4063,4,9,36
1591,Ahmedabad,Current,181912624,31,1035470.863,33402.28591,223671.6406,3,3,9.68
1592,Chennai,Current,72953704,24,897992.6582,37416.36076,226144.1875,0,4,16.67
1593,Pune,Premium,59560492,25,963677.3448,38547.09379,230477.7188,0,0,0
1594,Delhi,Current,456508416,27,1329351.128,49235.22697,178262.25,0,1,3.7
1595,Ahmedabad,Premium,44143952,25,538837.1635,21553.48654,113877.6328,0,1,4
1596,Mumbai,Premium,110868584,27,967327.6093,35826.94849,183462.875,0,2,7.41
1597,Pune,Current,20612330,23,1477087.298,64221.18685,274765.9688,0,1,4.35
1598,Chennai,Premium,64017524,22,799312.5365,36332.38802,272392.5313,0,2,9.09
1599,Delhi,Current,41680020,27,421510.0915,15611.48487,145289.2813,0,1,3.7
1600,Pune,Current,21292962,20,856617.8564,42830.89282,168648.5625,15,6,30
1601,Hyderabad,Current,30696800,21,1171774.686,55798.79455,248432.625,0,2,9.52
1602,Mumbai,Current,293084256,22,467738.9602,21260.86183,60064.46094,0,0,0
1603,Pune,Premium,51428572,24,352700.7763,14695.86568,54888.92969,8,1,4.17
1604,Mumbai,Current,59430216,20,1187979.164,59398.95821,269415.7813,5,5,25
1605,Delhi,Current,46924040,21,914417.269,43543.67948,234387.4844,0,1,4.76
1606,Mumbai,Premium,152293872,12,241990.6687,20165.88906,67981.39844,8,1,8.33
1607,Kolkata,Premium,428216640,14,268101.8466,19150.1319,82476.28906,14,1,7.14
1608,Hyderabad,Current,48311656,18,454754.3141,25264.12856,150451.125,11,1,5.56
1609,Kolkata,Current,132157256,30,805303.1912,26843.43971,174033.1563,0,1,3.33
1610,Bangalore,Premium,170530000,27,1097088.79,40632.91813,219228.4688,7,3,11.11
1611,Ahmedabad,Current,41239932,19,626000.4052,32947.38975,267555.4375,5,2,10.53
1612,Mumbai,Current,63488480,22,734206.5773,33373.02624,167465.5469,0,0,0
1613,Hyderabad,Premium,11718590,20,535489.6913,26774.48457,248993.2031,5,2,10
1614,Bangalore,Current,34921040,18,591541.0994,32863.39441,136488.625,0,0,0
1615,Bangalore,Premium,38217556,21,704110.566,33529.07457,136589.1875,0,0,0
1616,Hyderabad,Current,120713080,23,843833.0269,36688.39247,214324.4063,4,3,13.04
1617,Hyderabad,Premium,138431216,17,914034.2037,53766.71787,259747.0156,0,1,5.88
1618,Chennai,Premium,43916828,20,985196.8354,49259.84177,180180.7969,5,3,15
1619,Chennai,Current,22564354,28,1121412.035,40050.42983,245619.75,21,4,14.29
1620,Chennai,Current,174050016,17,272903.698,16053.15871,102762.2813,0,0,0
