customer_id,risk_score,risk_segment
74,27.25,Medium Risk
74,46.75,Medium Risk
74,65.5,High Risk
74,28.0,Medium Risk
74,20.0,Low Risk
75,29.0,Medium Risk
75,27.5,Medium Risk
75,46.0,Medium Risk
75,20.0,Low Risk
75,22.25,Low Risk
75,34.25,Medium Risk
75,19.25,Low Risk
75,50.5,High Risk
75,31.75,Medium Risk
75,47.5,Medium Risk
75,51.75,High Risk
75,46.75,Medium Risk
76,19.25,Low Risk
76,20.0,Low Risk
76,35.0,Medium Risk
76,27.25,Medium Risk
76,22.25,Low Risk
76,25.0,Low Risk
76,27.5,Medium Risk
76,49.5,Medium Risk
76,32.5,Medium Risk
76,74.0,High Risk
76,44.0,Medium Risk
76,28.0,Medium Risk
77,37.25,Medium Risk
77,19.25,Low Risk
77,49.0,Medium Risk
77,47.5,Medium Risk
77,20.0,Low Risk
77,48.0,Medium Risk
77,34.25,Medium Risk
77,51.75,High Risk
77,46.75,Medium Risk
77,68.5,High Risk
77,23.0,Low Risk
77,52.5,High Risk
77,35.0,Medium Risk
77,56.5,High Risk
77,57.5,High Risk
77,29.0,Medium Risk
78,77.0,Critical Risk
78,87.0,Critical Risk
78,20.0,Low Risk
78,47.5,Medium Risk
78,56.5,High Risk
78,74.0,High Risk
78,19.25,Low Risk
78,72.0,High Risk
78,39.25,Medium Risk
78,69.0,High Risk
78,31.75,Medium Risk
78,57.5,High Risk
78,47.25,Medium Risk
78,32.5,Medium Risk
78,23.0,Low Risk
78,40.0,Medium Risk
78,49.0,Medium Risk
78,60.5,High Risk
78,29.0,Medium Risk
79,74.0,High Risk
79,47.5,Medium Risk
79,22.0,Low Risk
79,32.5,Medium Risk
79,31.75,Medium Risk
79,19.25,Low Risk
79,27.25,Medium Risk
79,20.0,Low Risk
79,33.75,Medium Risk
79,35.0,Medium Risk
79,28.0,Medium Risk
79,26.75,Medium Risk
79,35.5,Medium Risk
79,40.0,Medium Risk
79,22.25,Low Risk
80,38.0,Medium Risk
80,20.0,Low Risk
80,39.25,Medium Risk
80,31.75,Medium Risk
80,35.0,Medium Risk
80,34.25,Medium Risk
80,40.0,Medium Risk
80,32.5,Medium Risk
80,27.25,Medium Risk
80,56.5,High Risk
80,74.0,High Risk
80,26.75,Medium Risk
81,41.5,Medium Risk
81,26.75,Medium Risk
81,27.25,Medium Risk
81,23.0,Low Risk
81,34.75,Medium Risk
81,19.25,Low Risk
81,51.75,High Risk
81,31.75,Medium Risk
81,27.5,Medium Risk
81,20.0,Low Risk
81,49.5,Medium Risk
81,40.0,Medium Risk
81,44.5,Medium Risk
81,33.75,Medium Risk
81,54.75,High Risk
81,28.0,Medium Risk
81,39.75,Medium Risk
81,54.5,High Risk
81,36.5,Medium Risk
81,47.25,Medium Risk
82,28.0,Medium Risk
82,19.25,Low Risk
82,47.25,Medium Risk
82,27.25,Medium Risk
82,27.5,Medium Risk
82,69.0,High Risk
82,20.0,Low Risk
82,64.0,High Risk
82,34.25,Medium Risk
82,74.0,High Risk
83,19.25,Low Risk
83,20.0,Low Risk
83,56.5,High Risk
83,69.5,High Risk
83,64.0,High Risk
83,69.0,High Risk
83,95.0,Critical Risk
83,65.5,High Risk
83,35.5,Medium Risk
83,34.25,Medium Risk
83,22.25,Low Risk
83,27.25,Medium Risk
83,82.0,Critical Risk
84,39.25,Medium Risk
84,61.5,High Risk
84,27.25,Medium Risk
84,26.75,Medium Risk
84,69.0,High Risk
84,20.0,Low Risk
84,34.25,Medium Risk
84,22.25,Low Risk
84,44.5,Medium Risk
84,82.0,Critical Risk
84,19.25,Low Risk
84,27.5,Medium Risk
84,56.5,High Risk
84,21.25,Low Risk
84,74.0,High Risk
85,19.25,Low Risk
85,26.75,Medium Risk
85,34.25,Medium Risk
85,27.25,Medium Risk
85,38.0,Medium Risk
85,49.0,Medium Risk
85,36.25,Medium Risk
85,39.25,Medium Risk
85,51.75,High Risk
85,29.0,Medium Risk
85,35.0,Medium Risk
85,46.75,Medium Risk
85,41.5,Medium Risk
85,47.5,Medium Risk
85,43.0,Medium Risk
85,20.0,Low Risk
86,23.0,Low Risk
86,74.0,High Risk
86,19.25,Low Risk
86,67.0,High Risk
86,35.0,Medium Risk
86,34.25,Medium Risk
86,20.0,Low Risk
86,77.0,Critical Risk
86,72.0,High Risk
87,19.25,Low Risk
87,20.0,Low Risk
87,41.25,Medium Risk
87,29.0,Medium Risk
87,74.0,High Risk
87,27.25,Medium Risk
88,37.25,Medium Risk
88,40.0,Medium Risk
88,29.0,Medium Risk
88,42.25,Medium Risk
88,44.0,Medium Risk
88,32.0,Medium Risk
88,19.25,Low Risk
88,24.25,Low Risk
88,20.0,Low Risk
88,38.5,Medium Risk
88,47.0,Medium Risk
88,58.5,High Risk
88,22.25,Low Risk
88,56.75,High Risk
89,40.0,Medium Risk
89,29.0,Medium Risk
89,27.25,Medium Risk
89,37.25,Medium Risk
89,32.5,Medium Risk
89,26.75,Medium Risk
89,19.25,Low Risk
89,47.25,Medium Risk
89,72.0,High Risk
89,20.0,Low Risk
89,28.0,Medium Risk
90,20.0,Low Risk
90,39.25,Medium Risk
90,19.25,Low Risk
90,27.5,Medium Risk
90,65.5,High Risk
90,34.75,Medium Risk
90,27.25,Medium Risk
90,38.0,Medium Risk
90,57.0,High Risk
90,47.5,Medium Risk
90,41.5,Medium Risk
90,31.75,Medium Risk
90,35.0,Medium Risk
90,49.0,Medium Risk
90,29.0,Medium Risk
91,39.25,Medium Risk
91,38.0,Medium Risk
91,69.0,High Risk
91,74.0,High Risk
91,34.75,Medium Risk
91,39.75,Medium Risk
91,40.0,Medium Risk
91,59.5,High Risk
91,37.25,Medium Risk
91,29.0,Medium Risk
91,20.0,Low Risk
91,32.5,Medium Risk
91,67.0,High Risk
91,19.25,Low Risk
91,31.75,Medium Risk
91,51.5,High Risk
91,27.25,Medium Risk
91,56.75,High Risk
92,56.75,High Risk
92,35.0,Medium Risk
92,57.5,High Risk
92,34.25,Medium Risk
92,54.75,High Risk
92,19.25,Low Risk
92,27.5,Medium Risk
92,37.25,Medium Risk
92,28.75,Medium Risk
92,40.0,Medium Risk
92,27.25,Medium Risk
92,38.0,Medium Risk
92,69.75,High Risk
92,29.75,Medium Risk
92,49.0,Medium Risk
93,31.75,Medium Risk
93,26.75,Medium Risk
93,19.25,Low Risk
93,64.0,High Risk
93,20.0,Low Risk
93,32.5,Medium Risk
93,29.75,Medium Risk
93,49.0,Medium Risk
93,56.5,High Risk
93,27.25,Medium Risk
93,74.0,High Risk
93,34.75,Medium Risk
93,29.0,Medium Risk
93,23.0,Low Risk
93,39.75,Medium Risk
94,27.5,Medium Risk
94,31.75,Medium Risk
94,23.0,Low Risk
94,37.25,Medium Risk
94,35.0,Medium Risk
94,32.5,Medium Risk
94,82.0,Critical Risk
94,20.0,Low Risk
94,35.5,Medium Risk
94,19.25,Low Risk
94,27.25,Medium Risk
94,26.75,Medium Risk
94,34.25,Medium Risk
94,29.75,Medium Risk
94,49.0,Medium Risk
94,60.25,High Risk
94,40.0,Medium Risk
94,29.0,Medium Risk
95,19.25,Low Risk
95,41.5,Medium Risk
95,20.0,Low Risk
95,27.25,Medium Risk
95,31.75,Medium Risk
95,34.25,Medium Risk
95,49.75,Medium Risk
95,28.0,Medium Risk
95,60.5,High Risk
95,32.5,Medium Risk
95,39.5,Medium Risk
95,42.25,Medium Risk
95,22.25,Low Risk
95,27.5,Medium Risk
95,40.0,Medium Risk
95,37.25,Medium Risk
95,40.5,Medium Risk
95,43.0,Medium Risk
96,51.75,High Risk
96,47.5,Medium Risk
96,39.75,Medium Risk
96,60.5,High Risk
96,35.0,Medium Risk
96,36.25,Medium Risk
96,64.75,High Risk
96,69.75,High Risk
96,74.0,High Risk
96,34.25,Medium Risk
96,66.5,High Risk
96,56.75,High Risk
96,46.75,Medium Risk
96,42.25,Medium Risk
96,59.75,High Risk
96,73.5,High Risk
96,39.25,Medium Risk
96,22.25,Low Risk
96,20.0,Low Risk
97,20.0,Low Risk
97,32.5,Medium Risk
97,19.25,Low Risk
97,28.0,Medium Risk
97,31.75,Medium Risk
97,40.0,Medium Risk
97,27.5,Medium Risk
97,29.0,Medium Risk
97,39.25,Medium Risk
97,74.5,High Risk
97,26.75,Medium Risk
97,57.5,High Risk
97,36.5,Medium Risk
97,40.5,Medium Risk
97,52.0,High Risk
98,35.0,Medium Risk
98,67.0,High Risk
98,19.25,Low Risk
98,27.25,Medium Risk
98,46.75,Medium Risk
98,37.25,Medium Risk
98,26.75,Medium Risk
98,64.0,High Risk
98,28.0,Medium Risk
98,92.0,Critical Risk
98,39.25,Medium Risk
98,61.0,High Risk
98,35.5,Medium Risk
98,32.5,Medium Risk
98,27.5,Medium Risk
99,22.25,Low Risk
99,39.25,Medium Risk
99,29.0,Medium Risk
99,19.25,Low Risk
99,79.5,Critical Risk
99,31.75,Medium Risk
99,39.75,Medium Risk
99,42.25,Medium Risk
100,47.5,Medium Risk
100,35.0,Medium Risk
100,39.25,Medium Risk
100,70.5,High Risk
100,29.0,Medium Risk
100,19.25,Low Risk
100,52.5,High Risk
100,56.5,High Risk
100,28.0,Medium Risk
100,27.25,Medium Risk
100,40.0,Medium Risk
100,20.0,Low Risk
100,55.5,High Risk
100,26.75,Medium Risk
101,34.25,Medium Risk
101,49.75,Medium Risk
101,49.0,Medium Risk
101,39.25,Medium Risk
101,20.0,Low Risk
101,29.0,Medium Risk
101,31.75,Medium Risk
101,19.25,Low Risk
101,28.0,Medium Risk
101,23.0,Low Risk
101,66.5,High Risk
101,74.0,High Risk
101,27.5,Medium Risk
102,20.0,Low Risk
102,19.25,Low Risk
102,44.0,Medium Risk
102,48.0,Medium Risk
102,43.0,Medium Risk
102,30.5,Medium Risk
102,46.75,Medium Risk
102,46.0,Medium Risk
102,74.0,High Risk
102,54.5,High Risk
102,56.5,High Risk
103,19.25,Low Risk
103,34.25,Medium Risk
103,29.0,Medium Risk
103,27.25,Medium Risk
103,57.5,High Risk
103,61.5,High Risk
103,26.75,Medium Risk
103,20.0,Low Risk
103,48.0,Medium Risk
103,35.0,Medium Risk
104,40.0,Medium Risk
104,31.75,Medium Risk
104,28.0,Medium Risk
104,43.0,Medium Risk
104,52.5,High Risk
104,39.25,Medium Risk
104,20.0,Low Risk
104,28.75,Medium Risk
104,74.0,High Risk
104,38.0,Medium Risk
104,48.0,Medium Risk
104,49.0,Medium Risk
104,35.0,Medium Risk
104,22.25,Low Risk
104,19.25,Low Risk
104,57.25,High Risk
104,77.0,Critical Risk
104,37.0,Medium Risk
104,55.5,High Risk
105,74.0,High Risk
105,56.5,High Risk
105,34.25,Medium Risk
105,51.75,High Risk
105,27.5,Medium Risk
105,19.25,Low Risk
105,39.25,Medium Risk
105,35.0,Medium Risk
105,77.0,Critical Risk
105,28.0,Medium Risk
105,20.0,Low Risk
105,31.75,Medium Risk
105,26.75,Medium Risk
105,32.5,Medium Risk
105,41.5,Medium Risk
106,39.25,Medium Risk
106,19.25,Low Risk
106,31.75,Medium Risk
106,20.0,Low Risk
106,47.5,Medium Risk
106,46.75,Medium Risk
106,82.0,Critical Risk
106,37.25,Medium Risk
106,45.25,Medium Risk
106,22.25,Low Risk
106,72.0,High Risk
107,30.5,Medium Risk
107,32.5,Medium Risk
107,34.25,Medium Risk
107,21.25,Low Risk
107,31.75,Medium Risk
107,57.5,High Risk
107,40.0,Medium Risk
107,27.5,Medium Risk
107,54.5,High Risk
107,45.25,Medium Risk
107,36.5,Medium Risk
107,48.0,Medium Risk
107,26.75,Medium Risk
107,19.25,Low Risk
107,55.5,High Risk
107,92.5,Critical Risk
107,41.5,Medium Risk
107,69.0,High Risk
107,20.0,Low Risk
107,32.0,Medium Risk
107,66.5,High Risk
108,60.5,High Risk
108,46.75,Medium Risk
108,57.5,High Risk
108,32.5,Medium Risk
108,20.0,Low Risk
108,39.75,Medium Risk
108,39.25,Medium Risk
108,66.5,High Risk
108,69.0,High Risk
108,30.5,Medium Risk
108,72.75,High Risk
108,74.0,High Risk
108,82.75,Critical Risk
108,31.75,Medium Risk
108,19.25,Low Risk
108,61.5,High Risk
108,35.5,Medium Risk
108,69.75,High Risk
109,61.5,High Risk
109,56.5,High Risk
109,39.5,Medium Risk
109,47.25,Medium Risk
109,20.0,Low Risk
109,49.0,Medium Risk
109,27.5,Medium Risk
109,26.75,Medium Risk
109,48.0,Medium Risk
109,47.5,Medium Risk
109,19.25,Low Risk
109,28.0,Medium Risk
109,22.25,Low Risk
109,40.0,Medium Risk
109,22.0,Low Risk
109,46.75,Medium Risk
110,19.25,Low Risk
110,34.25,Medium Risk
110,40.5,Medium Risk
110,39.25,Medium Risk
110,69.0,High Risk
110,32.5,Medium Risk
110,41.5,Medium Risk
110,33.75,Medium Risk
110,56.5,High Risk
110,36.5,Medium Risk
110,65.5,High Risk
110,27.5,Medium Risk
110,39.75,Medium Risk
110,57.25,High Risk
111,19.25,Low Risk
111,57.5,High Risk
111,39.25,Medium Risk
111,56.5,High Risk
111,49.0,Medium Risk
111,56.75,High Risk
111,20.0,Low Risk
111,26.75,Medium Risk
111,47.5,Medium Risk
111,23.0,Low Risk
111,49.75,Medium Risk
111,28.0,Medium Risk
111,32.0,Medium Risk
111,27.5,Medium Risk
111,40.5,Medium Risk
111,46.75,Medium Risk
111,40.0,Medium Risk
111,32.5,Medium Risk
111,44.0,Medium Risk
111,29.75,Medium Risk
111,36.5,Medium Risk
111,79.5,Critical Risk
111,25.0,Low Risk
111,47.25,Medium Risk
111,65.5,High Risk
111,49.5,Medium Risk
111,69.0,High Risk
112,41.5,Medium Risk
112,46.75,Medium Risk
112,19.25,Low Risk
112,27.25,Medium Risk
112,52.5,High Risk
112,31.75,Medium Risk
112,42.0,Medium Risk
112,26.75,Medium Risk
112,84.5,Critical Risk
112,20.0,Low Risk
112,55.0,High Risk
112,50.5,High Risk
112,34.75,Medium Risk
112,29.0,Medium Risk
112,47.5,Medium Risk
112,39.25,Medium Risk
112,51.75,High Risk
112,40.5,Medium Risk
112,27.5,Medium Risk
113,52.5,High Risk
113,34.25,Medium Risk
113,47.25,Medium Risk
113,26.75,Medium Risk
113,19.25,Low Risk
113,37.25,Medium Risk
113,39.25,Medium Risk
113,31.75,Medium Risk
113,20.0,Low Risk
113,37.0,Medium Risk
113,69.0,High Risk
113,40.0,Medium Risk
113,28.0,Medium Risk
114,37.25,Medium Risk
114,20.0,Low Risk
114,19.25,Low Risk
114,39.25,Medium Risk
114,49.0,Medium Risk
114,74.0,High Risk
114,56.5,High Risk
114,27.25,Medium Risk
114,46.75,Medium Risk
114,29.0,Medium Risk
115,34.25,Medium Risk
115,34.75,Medium Risk
115,27.25,Medium Risk
115,56.5,High Risk
115,27.5,Medium Risk
115,43.0,Medium Risk
115,22.25,Low Risk
115,28.0,Medium Risk
115,29.0,Medium Risk
115,42.25,Medium Risk
115,69.0,High Risk
115,20.0,Low Risk
115,57.25,High Risk
115,74.0,High Risk
115,24.25,Low Risk
115,71.0,High Risk
116,27.25,Medium Risk
116,52.5,High Risk
116,56.5,High Risk
116,20.0,Low Risk
116,43.0,Medium Risk
116,35.5,Medium Risk
116,33.75,Medium Risk
116,34.25,Medium Risk
116,48.0,Medium Risk
116,47.5,Medium Risk
116,36.5,Medium Risk
116,29.0,Medium Risk
116,19.25,Low Risk
116,40.0,Medium Risk
116,28.0,Medium Risk
116,39.25,Medium Risk
116,46.75,Medium Risk
117,46.75,Medium Risk
117,19.25,Low Risk
117,31.75,Medium Risk
117,32.5,Medium Risk
117,39.75,Medium Risk
117,61.5,High Risk
117,54.75,High Risk
117,51.75,High Risk
117,27.5,Medium Risk
117,29.0,Medium Risk
117,34.25,Medium Risk
117,20.0,Low Risk
117,37.25,Medium Risk
117,48.0,Medium Risk
117,38.0,Medium Risk
118,23.0,Low Risk
118,20.0,Low Risk
118,19.25,Low Risk
118,32.25,Medium Risk
118,47.0,Medium Risk
118,49.0,Medium Risk
118,43.0,Medium Risk
118,39.25,Medium Risk
118,37.25,Medium Risk
118,31.75,Medium Risk
118,64.0,High Risk
118,58.0,High Risk
118,34.25,Medium Risk
118,52.0,High Risk
118,40.0,Medium Risk
119,19.25,Low Risk
119,40.5,Medium Risk
119,27.5,Medium Risk
119,32.5,Medium Risk
119,29.0,Medium Risk
119,26.75,Medium Risk
119,36.5,Medium Risk
119,20.0,Low Risk
119,22.25,Low Risk
119,31.75,Medium Risk
120,45.5,Medium Risk
120,35.5,Medium Risk
120,47.0,Medium Risk
120,35.0,Medium Risk
120,20.0,Low Risk
120,52.0,High Risk
120,19.25,Low Risk
120,36.5,Medium Risk
120,31.75,Medium Risk
120,29.0,Medium Risk
120,41.5,Medium Risk
120,42.25,Medium Risk
120,57.5,High Risk
121,35.0,Medium Risk
121,69.0,High Risk
121,64.0,High Risk
121,66.0,High Risk
121,41.5,Medium Risk
121,55.5,High Risk
121,32.5,Medium Risk
121,51.75,High Risk
121,26.75,Medium Risk
121,52.5,High Risk
121,20.0,Low Risk
121,46.75,Medium Risk
121,27.5,Medium Risk
121,56.5,High Risk
121,25.0,Low Risk
121,31.75,Medium Risk
121,39.75,Medium Risk
121,34.25,Medium Risk
121,35.5,Medium Risk
122,29.0,Medium Risk
122,34.25,Medium Risk
122,46.75,Medium Risk
122,39.25,Medium Risk
122,19.25,Low Risk
122,22.25,Low Risk
122,32.0,Medium Risk
122,54.75,High Risk
122,52.5,High Risk
122,27.5,Medium Risk
122,50.5,High Risk
122,40.0,Medium Risk
122,47.5,Medium Risk
122,47.25,Medium Risk
122,44.0,Medium Risk
123,22.25,Low Risk
123,74.0,High Risk
123,19.25,Low Risk
123,35.0,Medium Risk
123,72.0,High Risk
123,33.75,Medium Risk
123,20.0,Low Risk
123,36.5,Medium Risk
123,64.0,High Risk
123,51.75,High Risk
123,55.5,High Risk
123,37.25,Medium Risk
123,67.0,High Risk
123,57.5,High Risk
124,40.0,Medium Risk
124,27.5,Medium Risk
124,19.25,Low Risk
124,35.0,Medium Risk
124,51.75,High Risk
124,42.25,Medium Risk
124,56.5,High Risk
124,41.5,Medium Risk
124,20.0,Low Risk
124,40.5,Medium Risk
124,36.25,Medium Risk
124,47.5,Medium Risk
125,36.5,Medium Risk
125,33.0,Medium Risk
125,20.0,Low Risk
125,51.75,High Risk
125,42.25,Medium Risk
125,19.25,Low Risk
125,82.0,Critical Risk
125,23.0,Low Risk
125,34.25,Medium Risk
125,56.5,High Risk
125,64.75,High Risk
125,40.0,Medium Risk
125,57.5,High Risk
125,77.0,Critical Risk
126,19.25,Low Risk
126,22.25,Low Risk
126,47.5,Medium Risk
126,20.0,Low Risk
126,21.25,Low Risk
126,29.0,Medium Risk
126,32.5,Medium Risk
126,34.75,Medium Risk
126,56.5,High Risk
127,19.25,Low Risk
127,35.0,Medium Risk
127,40.0,Medium Risk
127,27.5,Medium Risk
127,51.75,High Risk
127,52.5,High Risk
127,34.25,Medium Risk
127,27.25,Medium Risk
127,29.0,Medium Risk
127,56.75,High Risk
127,20.0,Low Risk
127,37.0,Medium Risk
128,27.5,Medium Risk
128,20.0,Low Risk
128,41.5,Medium Risk
128,23.0,Low Risk
128,46.75,Medium Risk
128,19.25,Low Risk
128,41.0,Medium Risk
128,56.75,High Risk
128,59.75,High Risk
128,54.75,High Risk
128,35.0,Medium Risk
128,52.5,High Risk
128,37.25,Medium Risk
129,57.5,High Risk
129,52.5,High Risk
129,43.0,Medium Risk
129,26.75,Medium Risk
129,59.75,High Risk
129,54.5,High Risk
129,19.25,Low Risk
129,21.25,Low Risk
129,41.25,Medium Risk
129,47.5,Medium Risk
129,20.0,Low Risk
129,32.5,Medium Risk
129,51.75,High Risk
129,69.5,High Risk
129,70.5,High Risk
129,29.0,Medium Risk
130,20.0,Low Risk
130,19.25,Low Risk
130,28.0,Medium Risk
130,32.5,Medium Risk
130,40.0,Medium Risk
130,31.75,Medium Risk
130,26.75,Medium Risk
130,39.25,Medium Risk
130,27.25,Medium Risk
130,46.75,Medium Risk
130,47.0,Medium Risk
130,34.75,Medium Risk
130,41.5,Medium Risk
130,40.5,Medium Risk
130,23.0,Low Risk
130,51.75,High Risk
130,37.25,Medium Risk
131,32.5,Medium Risk
131,39.25,Medium Risk
131,40.0,Medium Risk
131,37.25,Medium Risk
131,29.0,Medium Risk
131,27.5,Medium Risk
131,23.0,Low Risk
131,20.0,Low Risk
131,78.5,Critical Risk
131,74.0,High Risk
131,39.5,Medium Risk
131,38.0,Medium Risk
131,56.5,High Risk
131,27.25,Medium Risk
131,28.0,Medium Risk
131,40.5,Medium Risk
131,19.25,Low Risk
131,75.0,High Risk
132,19.25,Low Risk
132,44.0,Medium Risk
132,45.5,Medium Risk
132,31.75,Medium Risk
132,20.0,Low Risk
132,40.0,Medium Risk
132,38.0,Medium Risk
132,22.25,Low Risk
133,20.0,Low Risk
133,27.5,Medium Risk
133,34.25,Medium Risk
133,31.75,Medium Risk
133,32.5,Medium Risk
133,26.75,Medium Risk
133,49.75,Medium Risk
133,37.25,Medium Risk
133,40.0,Medium Risk
133,54.75,High Risk
133,48.0,Medium Risk
133,36.5,Medium Risk
133,65.25,High Risk
133,35.5,Medium Risk
133,22.25,Low Risk
133,35.0,Medium Risk
134,28.0,Medium Risk
134,27.25,Medium Risk
134,66.5,High Risk
134,46.75,Medium Risk
134,19.25,Low Risk
134,32.5,Medium Risk
134,52.5,High Risk
134,34.25,Medium Risk
134,47.5,Medium Risk
134,59.5,High Risk
134,42.25,Medium Risk
134,57.5,High Risk
134,29.0,Medium Risk
134,49.0,Medium Risk
134,23.0,Low Risk
135,19.25,Low Risk
135,40.0,Medium Risk
135,69.0,High Risk
135,51.75,High Risk
135,23.0,Low Risk
135,72.0,High Risk
135,35.0,Medium Risk
135,71.0,High Risk
135,82.0,Critical Risk
135,27.25,Medium Risk
135,74.0,High Risk
135,28.0,Medium Risk
135,35.5,Medium Risk
135,56.5,High Risk
135,77.0,Critical Risk
135,34.25,Medium Risk
135,37.0,Medium Risk
136,67.0,High Risk
136,27.5,Medium Risk
136,32.5,Medium Risk
136,26.75,Medium Risk
136,82.0,Critical Risk
136,19.25,Low Risk
136,40.5,Medium Risk
136,35.0,Medium Risk
136,51.75,High Risk
136,64.0,High Risk
136,22.25,Low Risk
136,74.0,High Risk
136,39.25,Medium Risk
136,20.0,Low Risk
136,35.5,Medium Risk
136,31.75,Medium Risk
136,37.25,Medium Risk
137,74.0,High Risk
137,77.0,Critical Risk
137,46.75,Medium Risk
137,61.5,High Risk
137,54.75,High Risk
137,38.0,Medium Risk
137,57.5,High Risk
137,39.25,Medium Risk
137,66.5,High Risk
137,19.25,Low Risk
137,55.5,High Risk
137,22.25,Low Risk
137,20.0,Low Risk
138,23.0,Low Risk
138,19.25,Low Risk
138,82.0,Critical Risk
138,28.0,Medium Risk
138,49.0,Medium Risk
138,20.0,Low Risk
138,46.0,Medium Risk
138,26.75,Medium Risk
138,56.5,High Risk
138,43.0,Medium Risk
138,27.5,Medium Risk
138,35.5,Medium Risk
138,34.75,Medium Risk
138,74.0,High Risk
138,31.75,Medium Risk
138,39.25,Medium Risk
138,69.0,High Risk
139,19.25,Low Risk
139,46.75,Medium Risk
139,20.0,Low Risk
139,29.0,Medium Risk
139,52.5,High Risk
139,40.5,Medium Risk
139,32.5,Medium Risk
139,31.75,Medium Risk
139,42.25,Medium Risk
139,53.0,High Risk
139,56.5,High Risk
139,51.75,High Risk
139,47.5,Medium Risk
139,22.25,Low Risk
140,19.25,Low Risk
140,40.0,Medium Risk
140,74.0,High Risk
140,46.75,Medium Risk
140,41.25,Medium Risk
140,27.25,Medium Risk
140,20.0,Low Risk
140,39.25,Medium Risk
141,51.75,High Risk
141,19.25,Low Risk
141,42.25,Medium Risk
141,56.5,High Risk
141,47.0,Medium Risk
141,37.0,Medium Risk
141,31.75,Medium Risk
141,39.25,Medium Risk
141,40.0,Medium Risk
141,20.0,Low Risk
141,37.25,Medium Risk
141,22.25,Low Risk
141,32.5,Medium Risk
141,41.5,Medium Risk
141,36.5,Medium Risk
141,26.75,Medium Risk
142,20.0,Low Risk
142,34.25,Medium Risk
142,56.5,High Risk
142,35.5,Medium Risk
142,32.5,Medium Risk
142,26.75,Medium Risk
142,27.5,Medium Risk
142,29.0,Medium Risk
142,22.25,Low Risk
142,74.0,High Risk
143,40.0,Medium Risk
143,29.0,Medium Risk
143,22.25,Low Risk
143,49.0,Medium Risk
143,19.25,Low Risk
143,60.5,High Risk
143,42.25,Medium Risk
143,20.0,Low Risk
143,55.5,High Risk
143,39.25,Medium Risk
144,37.25,Medium Risk
144,20.0,Low Risk
144,19.25,Low Risk
144,39.25,Medium Risk
144,72.0,High Risk
144,74.0,High Risk
144,34.25,Medium Risk
144,76.0,Critical Risk
144,60.25,High Risk
144,40.0,Medium Risk
144,42.25,Medium Risk
144,35.5,Medium Risk
144,43.0,Medium Risk
144,31.75,Medium Risk
145,19.25,Low Risk
145,35.0,Medium Risk
145,28.0,Medium Risk
145,27.25,Medium Risk
145,51.75,High Risk
145,22.25,Low Risk
145,56.5,High Risk
145,23.0,Low Risk
145,47.25,Medium Risk
145,74.0,High Risk
145,40.0,Medium Risk
145,27.0,Medium Risk
145,27.5,Medium Risk
145,77.0,Critical Risk
145,32.5,Medium Risk
145,20.0,Low Risk
146,56.75,High Risk
146,52.5,High Risk
146,46.75,Medium Risk
146,45.25,Medium Risk
146,27.25,Medium Risk
146,19.25,Low Risk
146,40.0,Medium Risk
146,21.25,Low Risk
146,31.75,Medium Risk
146,27.5,Medium Risk
146,57.5,High Risk
146,20.0,Low Risk
146,28.0,Medium Risk
146,38.0,Medium Risk
146,29.0,Medium Risk
146,53.0,High Risk
147,20.0,Low Risk
147,23.0,Low Risk
147,19.25,Low Risk
147,37.25,Medium Risk
147,61.5,High Risk
147,27.25,Medium Risk
147,34.25,Medium Risk
147,22.25,Low Risk
147,28.0,Medium Risk
147,35.0,Medium Risk
147,64.0,High Risk
147,40.0,Medium Risk
147,41.5,Medium Risk
147,44.75,Medium Risk
147,74.0,High Risk
147,42.25,Medium Risk
147,31.75,Medium Risk
148,22.25,Low Risk
148,19.25,Low Risk
148,47.5,Medium Risk
148,27.25,Medium Risk
148,20.0,Low Risk
148,35.5,Medium Risk
148,41.5,Medium Risk
148,22.0,Low Risk
148,44.0,Medium Risk
148,21.25,Low Risk
148,23.0,Low Risk
148,27.5,Medium Risk
149,64.0,High Risk
149,23.0,Low Risk
149,19.25,Low Risk
149,39.75,Medium Risk
149,52.5,High Risk
149,32.5,Medium Risk
149,27.5,Medium Risk
149,26.75,Medium Risk
149,37.25,Medium Risk
149,22.25,Low Risk
149,50.5,High Risk
149,36.5,Medium Risk
149,40.0,Medium Risk
149,20.0,Low Risk
149,49.0,Medium Risk
149,56.75,High Risk
149,27.25,Medium Risk
149,56.5,High Risk
150,44.0,Medium Risk
150,19.25,Low Risk
150,20.0,Low Risk
150,52.5,High Risk
150,37.25,Medium Risk
150,51.75,High Risk
150,66.5,High Risk
150,28.0,Medium Risk
150,49.0,Medium Risk
150,29.0,Medium Risk
150,34.25,Medium Risk
150,82.0,Critical Risk
150,38.0,Medium Risk
150,77.0,Critical Risk
150,64.75,High Risk
150,27.25,Medium Risk
150,22.0,Low Risk
151,32.5,Medium Risk
151,35.5,Medium Risk
151,20.0,Low Risk
151,39.25,Medium Risk
151,74.0,High Risk
151,28.0,Medium Risk
151,21.25,Low Risk
151,31.75,Medium Risk
151,26.75,Medium Risk
151,19.25,Low Risk
151,54.5,High Risk
151,64.0,High Risk
151,34.75,Medium Risk
152,74.0,High Risk
152,20.0,Low Risk
152,40.0,Medium Risk
152,41.5,Medium Risk
152,70.5,High Risk
152,19.25,Low Risk
152,34.25,Medium Risk
152,34.75,Medium Risk
