customer_id,age,income,city,account_type,join_date,tenure_days,risk_score,is_active,avg_txn_amount,std_txn_amount,total_spend,txn_count,fraud_count,fraud_rate
227,29,84948171.7,Delhi,Current,2022-03-06,1546,0.052,True,29702.7,40000.29,415837.82,14,2,0.14285714285714285
228,55,60348603.46,Ahmedabad,Current,2019-12-30,2343,0.031,True,12050.98,24535.71,313325.43,26,0,0.0
229,77,33716365.57,Delhi,Premium,2019-04-29,2588,0.318,True,37429.16,58532.15,1010587.35,27,1,0.037037037037037035
230,72,752551779.42,Mumbai,Premium,2019-10-30,2404,0.35,True,53051.05,53405.04,1273225.3,24,2,0.08333333333333333
231,64,95160056.65,Chennai,Current,2021-02-04,1941,0.066,True,56466.84,73896.03,903469.48,16,0,0.0
232,58,99929296.84,Pune,Premium,2016-10-04,3525,0.25,True,50466.54,79053.46,1513996.05,30,2,0.06666666666666667
233,50,59445447.92,Hyderabad,Current,2022-09-24,1344,0.074,True,50004.12,68137.2,1000082.48,20,2,0.1
234,55,63142695.53,Delhi,Premium,2024-06-12,717,0.231,True,19221.3,29736.74,422868.65,22,1,0.045454545454545456
235,40,44800144.68,Kolkata,Current,2021-12-11,1631,0.001,True,22067.42,33551.83,684090.04,31,1,0.03225806451612903
236,75,52857023.22,Mumbai,Premium,2022-11-03,1304,0.339,True,18488.3,27591.72,332789.39,18,2,0.1111111111111111
237,49,131295934.46,Bangalore,Premium,2021-06-12,1813,0.196,True,15113.99,22721.91,392963.7,26,2,0.07692307692307693
238,25,89849403.52,Delhi,Current,2026-05-29,1,0.153,True,20871.49,14758.35,480044.21,23,2,0.08695652173913043
239,22,90539568.87,Pune,Premium,2018-03-01,3012,0.376,True,24494.59,33354.59,391913.48,16,2,0.125
240,61,1146015756.25,Kolkata,Current,2023-09-28,975,0.02,True,32681.61,31716.8,588268.94,18,2,0.1111111111111111
241,70,176903715.47,Pune,Current,2020-03-26,2256,0.093,True,17739.77,34771.32,266096.61,15,3,0.2
242,31,47213923.77,Bangalore,Current,2019-03-18,2630,0.028,True,19395.46,29316.55,504282.04,26,0,0.0
243,45,85049605.86,Hyderabad,Premium,2019-05-15,2572,0.177,True,59364.64,67395.32,1602845.25,27,2,0.07407407407407407
244,47,19104890.68,Chennai,Premium,2020-10-01,2067,0.168,True,10066.69,11482.28,271800.55,27,0,0.0
245,73,84280252.81,Chennai,Premium,2026-02-06,113,0.337,True,26499.56,43293.25,688988.61,26,5,0.19230769230769232
246,76,44792448.61,Hyderabad,Premium,2018-11-17,2751,0.352,True,50541.2,57512.08,1111906.38,22,4,0.18181818181818182
247,26,37131857.05,Mumbai,Premium,2016-06-07,3644,0.227,True,37346.61,54315.93,1008358.37,27,2,0.07407407407407407
248,54,25620503.37,Kolkata,Premium,2022-12-21,1256,0.235,True,26644.92,27784.49,586188.21,22,0,0.0
249,35,133807811.46,Hyderabad,Current,2016-09-14,3545,0.024,True,48323.49,36474.14,1063116.72,22,0,0.0
250,72,24921779.96,Bangalore,Current,2026-01-01,149,0.181,True,60612.11,83059.51,1454690.59,24,3,0.125
251,49,76156565.59,Ahmedabad,Current,2021-10-13,1690,0.014,True,45975.07,50538.94,873526.35,19,1,0.05263157894736842
252,38,21778996.74,Mumbai,Current,2019-01-28,2679,0.045,True,33648.74,52165.52,437433.68,13,2,0.15384615384615385
253,56,61943400.48,Chennai,Current,2022-12-19,1258,0.091,True,41686.67,67913.84,958793.39,23,4,0.17391304347826086
254,57,100956076.12,Mumbai,Current,2019-03-03,2645,0.04,True,15498.36,15636.83,495947.57,32,1,0.03125
255,58,103066529.17,Ahmedabad,Premium,2023-08-07,1027,0.157,True,42105.14,50558.8,1010523.42,24,3,0.125
256,55,43089752.91,Delhi,Premium,2017-08-15,3210,0.173,True,35871.09,60279.2,789164.0,22,0,0.0
257,23,19935304.34,Hyderabad,Premium,2024-03-21,800,0.345,True,77112.24,90551.49,1696469.21,22,2,0.09090909090909091
258,61,22075286.83,Kolkata,Premium,2024-06-15,714,0.213,True,37396.57,57431.99,747931.5,20,1,0.05
259,33,103723541.62,Ahmedabad,Current,2026-01-28,122,0.03,True,17161.03,26045.22,326059.59,19,0,0.0
260,33,40943306.61,Pune,Current,2024-06-05,724,0.097,False,32368.07,49520.36,420784.95,13,2,0.15384615384615385
261,57,302091661.55,Ahmedabad,Current,2017-12-08,3095,0.026,True,34738.38,47154.27,521075.73,15,2,0.13333333333333333
262,50,24511364.58,Chennai,Current,2017-08-07,3218,0.016,True,27250.54,24851.79,517760.17,19,1,0.05263157894736842
263,50,24488286.93,Mumbai,Current,2016-12-10,3458,0.024,True,57266.6,81853.83,1317131.78,23,0,0.0
264,69,19482883.78,Pune,Premium,2020-06-17,2173,0.237,True,53310.22,78245.51,799653.34,15,2,0.13333333333333333
265,60,14818645.5,Pune,Current,2022-11-03,1304,0.04,True,47488.88,51084.51,1139733.04,24,3,0.125
266,52,101824130.1,Bangalore,Current,2025-10-09,233,0.072,True,4099.52,2508.23,65592.26,16,0,0.0
267,69,115002811.68,Delhi,Premium,2021-03-02,1915,0.207,True,16814.25,21556.07,302656.57,18,1,0.05555555555555555
268,42,35373999.08,Mumbai,Current,2022-05-14,1477,0.061,True,10742.74,17206.08,161141.17,15,1,0.06666666666666667
269,71,204747735.73,Delhi,Premium,2021-12-10,1632,0.367,True,80961.83,75090.29,1133465.64,14,3,0.21428571428571427
270,51,45735346.81,Hyderabad,Current,2020-07-04,2156,0.008,False,32686.1,37378.04,817152.46,25,2,0.08
271,49,75770180.25,Delhi,Current,2024-11-14,562,0.002,True,20368.71,24977.33,407374.29,20,3,0.15
272,36,37220905.88,Mumbai,Current,2018-04-09,2973,0.019,True,36806.07,46653.71,956957.77,26,3,0.11538461538461539
273,28,49182711.16,Chennai,Current,2023-07-01,1064,0.017,True,40138.79,53849.32,1123886.06,28,2,0.07142857142857142
274,79,83221655.0,Mumbai,Current,2025-12-03,178,0.219,True,64631.43,70756.38,1098734.3,17,2,0.11764705882352941
275,56,31582164.39,Pune,Current,2026-02-13,106,0.066,True,8277.9,10468.06,182113.87,22,2,0.09090909090909091
276,54,92842749.18,Kolkata,Current,2017-02-22,3384,0.019,True,70610.67,74542.09,847327.99,12,4,0.3333333333333333
277,39,328704617.65,Bangalore,Current,2022-06-29,1431,0.042,True,42718.0,69497.43,1025232.01,24,2,0.08333333333333333
278,55,77444671.21,Kolkata,Premium,2024-03-11,810,0.164,True,42875.09,42183.45,643126.36,15,2,0.13333333333333333
279,30,26998491.15,Hyderabad,Current,2025-01-19,496,0.045,True,19950.69,20502.92,339161.78,17,1,0.058823529411764705
280,70,48119202.74,Hyderabad,Current,2022-10-05,1333,0.032,True,38298.57,52197.25,919165.69,24,1,0.041666666666666664
281,52,29001643.27,Mumbai,Premium,2016-11-15,3483,0.239,True,47387.56,51649.86,1421626.89,30,11,0.36666666666666664
282,73,12508652.64,Chennai,Premium,2024-08-15,653,0.344,True,24823.51,40390.6,570940.7,23,3,0.13043478260869565
283,67,46490087.86,Bangalore,Premium,2026-05-11,19,0.366,True,40738.85,48552.73,774038.09,19,2,0.10526315789473684
284,66,85204519.89,Bangalore,Current,2021-10-04,1699,0.052,True,22407.76,36885.49,336116.45,15,1,0.06666666666666667
285,61,42728023.97,Chennai,Current,2016-10-03,3526,0.072,True,18159.46,28943.17,290551.39,16,0,0.0
286,52,51742030.67,Delhi,Premium,2022-05-01,1490,0.224,True,30391.27,39994.25,486260.36,16,4,0.25
287,53,73729570.64,Chennai,Current,2017-06-17,3269,0.017,True,33895.16,53211.73,915169.41,27,3,0.1111111111111111
288,71,410960291.16,Ahmedabad,Current,2017-10-08,3156,0.152,True,26582.86,29377.28,558240.09,21,0,0.0
289,34,70564231.6,Mumbai,Current,2017-07-04,3252,0.021,True,35261.74,48455.86,881543.61,25,3,0.12
290,21,464597681.53,Pune,Premium,2020-10-02,2066,0.353,True,16445.76,21401.61,328915.2,20,8,0.4
291,27,521515853.13,Hyderabad,Premium,2023-08-24,1010,0.231,True,60469.79,72875.94,1753624.05,29,2,0.06896551724137931
292,27,144287475.34,Mumbai,Premium,2020-03-03,2279,0.172,True,63385.9,64536.46,1648033.41,26,2,0.07692307692307693
293,31,69401623.79,Ahmedabad,Current,2018-10-01,2798,0.012,True,51069.63,50299.9,1072462.18,21,1,0.047619047619047616
294,66,53563309.86,Kolkata,Current,2021-08-07,1757,0.082,True,31511.68,48818.79,472675.13,15,1,0.06666666666666667
295,29,318077442.72,Ahmedabad,Current,2024-04-08,782,0.084,True,42193.78,63309.99,886069.35,21,2,0.09523809523809523
296,40,30085926.59,Bangalore,Current,2021-03-05,1912,0.055,True,46729.07,40864.37,1168226.65,25,0,0.0
297,45,46322215.9,Kolkata,Premium,2026-05-21,9,0.382,True,30408.66,43263.19,760216.38,25,2,0.08
298,40,151946748.59,Chennai,Premium,2025-04-05,420,0.204,True,57500.69,79934.59,1150013.84,20,1,0.05
299,20,145339115.32,Ahmedabad,Premium,2019-09-18,2446,0.364,True,15891.18,17032.46,381388.38,24,3,0.125
300,25,71262770.29,Chennai,Current,2022-11-30,1277,0.025,True,33072.92,49777.5,892968.85,27,2,0.07407407407407407
301,21,106169216.71,Ahmedabad,Current,2016-10-24,3505,0.206,True,45581.87,45298.95,1002801.04,22,2,0.09090909090909091
302,44,38036930.55,Hyderabad,Current,2024-07-25,674,0.078,True,35389.2,50149.66,601616.32,17,2,0.11764705882352941
303,59,51027232.9,Ahmedabad,Current,2018-05-10,2942,0.031,True,49668.59,63838.89,1688731.92,34,3,0.08823529411764706
304,75,25240751.52,Ahmedabad,Current,2022-09-11,1357,0.222,True,31758.76,29140.24,635175.26,20,2,0.1
305,43,134410709.67,Hyderabad,Current,2024-10-18,589,0.062,True,63675.96,68110.52,1719250.89,27,1,0.037037037037037035
306,62,31240064.55,Pune,Current,2019-09-05,2459,0.048,True,29156.28,29794.22,553969.35,19,1,0.05263157894736842
307,54,149760009.98,Delhi,Premium,2022-12-26,1251,0.218,True,21999.35,49813.61,505984.94,23,1,0.043478260869565216
308,77,736225485.44,Pune,Current,2017-12-26,3077,0.158,True,44002.19,50923.97,616030.61,14,1,0.07142857142857142
309,29,347409904.33,Hyderabad,Current,2022-12-21,1256,0.044,True,53428.6,67008.83,1335714.96,25,12,0.48
310,66,73807871.89,Bangalore,Current,2026-03-18,73,0.172,True,30167.98,34805.54,633527.48,21,0,0.0
311,64,189449593.16,Ahmedabad,Current,2016-07-01,3620,0.064,True,28424.84,41374.82,625346.57,22,1,0.045454545454545456
312,32,69289928.29,Mumbai,Premium,2017-07-18,3238,0.188,False,52751.14,77809.81,1582534.35,30,3,0.1
313,22,21025795.1,Pune,Current,2017-10-11,3153,0.152,True,27337.59,50059.09,574089.48,21,3,0.14285714285714285
314,23,24229294.19,Delhi,Current,2017-06-05,3281,0.244,True,60098.61,70819.75,1262070.91,21,3,0.14285714285714285
315,43,121168305.95,Chennai,Premium,2026-02-08,111,0.196,True,25508.44,34012.98,586694.09,23,2,0.08695652173913043
316,43,62383916.3,Mumbai,Premium,2026-02-01,118,0.2,True,27176.66,33784.42,652239.84,24,2,0.08333333333333333
317,53,216170512.67,Ahmedabad,Current,2018-11-22,2746,0.075,True,55043.17,79452.35,935733.91,17,2,0.11764705882352941
318,38,25368983.51,Hyderabad,Current,2017-03-20,3358,0.028,True,19905.15,35849.96,497628.82,25,2,0.08
319,72,83097912.11,Chennai,Premium,2024-08-28,640,0.345,True,80094.56,90514.65,2162553.15,27,7,0.25925925925925924
320,26,28178143.02,Delhi,Current,2024-07-14,685,0.006,True,56359.62,67275.01,1296271.3,23,6,0.2608695652173913
321,38,17022657.16,Ahmedabad,Premium,2017-05-22,3295,0.152,True,15331.77,17832.5,383294.22,25,2,0.08
322,41,26476572.36,Hyderabad,Premium,2022-08-08,1391,0.155,True,66745.98,55549.77,1268173.58,19,1,0.05263157894736842
323,31,66948596.41,Mumbai,Current,2021-08-23,1741,0.046,True,17348.56,23061.62,277577.0,16,3,0.1875
324,29,68887726.79,Hyderabad,Current,2019-06-21,2535,0.015,True,38418.63,61571.17,653116.73,17,2,0.11764705882352941
325,74,367324518.63,Delhi,Current,2017-05-16,3301,0.236,True,54246.9,57339.19,1301925.48,24,1,0.041666666666666664
326,56,1370307712.29,Pune,Current,2020-10-05,2063,0.008,True,49360.01,64272.47,1283360.22,26,2,0.07692307692307693
327,27,37457860.82,Pune,Current,2018-10-26,2773,0.065,True,87014.05,79274.98,2349379.37,27,7,0.25925925925925924
328,64,163735168.21,Ahmedabad,Premium,2018-08-09,2851,0.196,True,15504.89,18611.5,325602.72,21,2,0.09523809523809523
329,66,32034853.89,Pune,Current,2019-11-05,2398,0.076,True,25983.68,21694.63,545657.38,21,3,0.14285714285714285
330,57,108190750.67,Bangalore,Premium,2022-07-15,1415,0.237,True,42431.92,67927.82,1145661.96,27,3,0.1111111111111111
331,57,154997653.89,Hyderabad,Premium,2024-03-21,800,0.204,True,10170.69,14798.18,223755.13,22,0,0.0
332,56,31523385.0,Bangalore,Premium,2023-06-06,1089,0.188,True,44831.82,65464.99,851804.57,19,2,0.10526315789473684
333,28,16342738.2,Chennai,Premium,2022-05-29,1462,0.208,True,51999.42,58200.99,883990.13,17,8,0.47058823529411764
334,26,55292418.61,Delhi,Premium,2021-12-13,1629,0.203,True,20366.04,34770.67,468418.97,23,1,0.043478260869565216
335,23,317123279.42,Ahmedabad,Premium,2024-10-04,603,0.328,True,47313.67,44699.26,851645.99,18,3,0.16666666666666666
336,45,37924271.22,Hyderabad,Current,2018-12-13,2725,0.089,True,83431.06,82241.01,917741.7,11,2,0.18181818181818182
337,54,31524416.48,Pune,Premium,2019-05-15,2572,0.23,True,39750.77,45647.22,874516.96,22,2,0.09090909090909091
338,18,55392708.63,Chennai,Premium,2026-01-19,131,0.367,True,34746.99,52581.49,625445.76,18,0,0.0
339,45,62867899.72,Mumbai,Current,2025-07-30,304,0.056,True,25418.24,49675.19,508364.85,20,3,0.15
340,37,132693660.54,Chennai,Current,2024-09-18,619,0.073,True,32260.62,36401.17,677473.0,21,5,0.23809523809523808
341,26,691280481.49,Kolkata,Current,2023-12-05,907,0.047,True,67080.79,62693.19,1140373.49,17,0,0.0
342,26,60504384.08,Hyderabad,Current,2017-10-02,3162,0.083,True,51845.07,68713.78,1399816.81,27,4,0.14814814814814814
343,65,103546097.49,Delhi,Current,2020-05-24,2197,0.045,True,40859.72,50634.34,1103212.33,27,3,0.1111111111111111
344,40,38314159.42,Bangalore,Current,2017-08-26,3199,0.084,True,17380.29,33642.7,347605.82,20,1,0.05
345,44,61295443.51,Hyderabad,Current,2026-01-27,123,0.069,True,15340.16,14611.52,352823.7,23,0,0.0
346,23,86504086.96,Kolkata,Current,2018-07-09,2882,0.234,True,29971.09,47116.37,809219.4,27,0,0.0
347,20,15341714.14,Chennai,Current,2022-01-04,1607,0.153,True,31317.19,46868.78,501075.04,16,3,0.1875
348,69,179993780.36,Bangalore,Premium,2016-11-23,3475,0.227,True,24026.26,52019.85,576630.29,24,4,0.16666666666666666
349,32,57734989.71,Ahmedabad,Current,2019-04-22,2595,0.011,True,50459.99,86141.73,1009199.71,20,3,0.15
350,31,273841686.25,Pune,Current,2021-07-27,1768,0.038,True,40487.61,66050.27,850239.81,21,2,0.09523809523809523
351,76,42910998.95,Bangalore,Premium,2023-04-21,1135,0.329,True,29904.21,61394.28,538275.73,18,2,0.1111111111111111
352,36,228056246.94,Kolkata,Current,2021-08-29,1735,0.096,True,28219.03,39802.65,818351.97,29,3,0.10344827586206896
353,77,275820196.09,Chennai,Current,2016-08-01,3589,0.22,True,48299.86,60446.98,965997.19,20,4,0.2
354,34,38875284.57,Mumbai,Current,2022-02-18,1562,0.047,True,7584.5,9718.46,106183.02,14,0,0.0
355,70,92048082.71,Ahmedabad,Current,2018-11-09,2759,0.09,True,104950.72,80295.66,1889112.99,18,2,0.1111111111111111
356,78,29191395.41,Kolkata,Premium,2018-05-28,2924,0.319,True,69605.98,85780.04,1044089.73,15,3,0.2
357,79,173945615.11,Kolkata,Premium,2020-09-12,2086,0.386,True,34925.59,32473.32,768362.96,22,0,0.0
358,65,112007070.14,Chennai,Current,2023-08-24,1010,0.011,True,40090.96,51302.57,761728.32,19,2,0.10526315789473684
359,26,72545548.88,Hyderabad,Current,2017-05-19,3298,0.032,True,70228.89,73587.16,842746.72,12,0,0.0
360,32,245860755.33,Ahmedabad,Premium,2024-03-05,816,0.194,True,28524.33,33768.41,541962.27,19,6,0.3157894736842105
361,55,26671441.73,Pune,Current,2023-10-26,947,0.01,True,11344.35,21919.44,283608.66,25,4,0.16
362,20,78411207.28,Kolkata,Premium,2021-02-04,1941,0.36,False,20525.01,18589.52,431025.21,21,4,0.19047619047619047
363,25,46013125.37,Delhi,Current,2018-06-18,2903,0.047,True,21550.75,21464.79,581870.36,27,2,0.07407407407407407
364,36,43887552.19,Mumbai,Premium,2019-01-25,2682,0.183,True,16818.38,23748.1,285912.38,17,1,0.058823529411764705
365,31,28664090.78,Pune,Current,2024-12-19,527,0.001,True,12585.45,13807.86,239123.46,19,1,0.05263157894736842
366,25,32805579.38,Chennai,Current,2025-07-02,332,0.034,True,46289.03,67320.78,1110936.83,24,0,0.0
367,79,34597383.16,Bangalore,Premium,2021-04-13,1873,0.353,True,18985.13,36010.28,569553.98,30,2,0.06666666666666667
368,58,81815977.49,Bangalore,Premium,2021-03-17,1900,0.154,True,35599.85,46933.83,889996.18,25,1,0.04
369,63,119174112.54,Chennai,Premium,2017-11-10,3123,0.217,True,32841.79,32880.31,853886.66,26,2,0.07692307692307693
370,65,32028769.58,Chennai,Premium,2020-07-24,2136,0.245,True,41029.43,43593.37,1477059.31,36,2,0.05555555555555555
371,44,79731673.37,Delhi,Current,2018-04-23,2959,0.087,True,45805.07,68173.83,1099321.62,24,0,0.0
372,47,249730790.05,Kolkata,Premium,2025-03-06,450,0.159,True,6656.12,13831.08,126466.34,19,0,0.0
373,37,42635588.27,Chennai,Premium,2016-12-28,3440,0.191,True,75556.5,65053.68,1586686.46,21,0,0.0
374,19,79463130.85,Bangalore,Current,2016-08-13,3577,0.2,True,36182.37,48667.49,651282.74,18,2,0.1111111111111111
375,74,64278444.52,Bangalore,Premium,2019-03-23,2625,0.353,True,21982.06,29167.38,373694.99,17,9,0.5294117647058824
376,57,68877218.34,Bangalore,Premium,2023-12-05,907,0.203,True,52833.94,68517.8,1003844.84,19,0,0.0
377,62,44144220.39,Chennai,Premium,2025-02-12,472,0.157,True,20908.04,34126.21,501792.85,24,3,0.125
378,35,20110286.01,Pune,Current,2025-09-14,258,0.054,True,85522.67,86739.6,1197317.33,14,1,0.07142857142857142
379,77,28074361.24,Kolkata,Current,2023-05-23,1103,0.226,True,36287.32,32577.0,689459.11,19,0,0.0
380,65,13444688.25,Hyderabad,Current,2018-11-21,2747,0.003,True,32672.74,43482.57,653454.82,20,1,0.05
381,56,64168538.25,Kolkata,Current,2023-01-24,1222,0.076,True,28376.6,31343.63,794544.8,28,4,0.14285714285714285
382,46,26429053.37,Kolkata,Current,2026-01-14,136,0.001,True,53187.58,72028.67,1276502.04,24,7,0.2916666666666667
383,79,102055695.89,Kolkata,Current,2022-01-26,1585,0.206,True,49459.33,61697.92,1187023.96,24,0,0.0
384,62,177893036.17,Bangalore,Current,2021-03-06,1911,0.098,False,28871.92,41510.86,635182.26,22,0,0.0
385,21,16977115.82,Chennai,Current,2024-06-20,709,0.165,True,35948.02,44330.84,790856.35,22,1,0.045454545454545456
386,54,50981667.69,Bangalore,Current,2021-05-13,1843,0.037,True,21533.75,23247.65,516810.04,24,1,0.041666666666666664
387,21,81663309.75,Mumbai,Premium,2021-10-28,1675,0.315,True,27219.97,34297.22,435519.59,16,3,0.1875
388,65,175606312.34,Chennai,Premium,2016-11-29,3469,0.198,True,70516.04,82184.7,1621869.02,23,1,0.043478260869565216
389,39,37799232.23,Delhi,Premium,2023-12-29,883,0.221,True,24690.04,31661.51,543180.85,22,2,0.09090909090909091
390,63,90395950.3,Hyderabad,Current,2020-12-02,2005,0.083,True,34887.72,43299.98,941968.32,27,3,0.1111111111111111
391,45,35841399.38,Delhi,Premium,2017-05-18,3299,0.223,True,53405.54,65213.47,1495355.04,28,2,0.07142857142857142
392,74,255723310.28,Ahmedabad,Current,2023-07-15,1050,0.223,True,25405.85,45544.72,838393.08,33,4,0.12121212121212122
393,34,616338868.93,Pune,Current,2017-07-01,3255,0.046,True,46430.88,59895.05,1021479.25,22,2,0.09090909090909091
394,28,125134427.05,Mumbai,Current,2018-05-26,2926,0.068,True,33387.46,42621.03,834686.51,25,1,0.04
395,29,165218520.52,Pune,Current,2024-06-24,705,0.075,True,27064.34,32721.34,730737.05,27,3,0.1111111111111111
396,75,72564211.75,Kolkata,Current,2018-03-01,3012,0.206,True,16822.83,14186.41,454216.38,27,1,0.037037037037037035
397,28,484144691.25,Hyderabad,Premium,2025-07-27,307,0.196,True,32449.96,45471.67,454299.38,14,0,0.0
398,64,29765308.03,Mumbai,Premium,2023-11-04,938,0.17,True,30083.98,63869.07,511427.7,17,3,0.17647058823529413
399,62,69991846.34,Ahmedabad,Premium,2025-05-17,378,0.243,True,55245.95,79215.57,1049672.98,19,4,0.21052631578947367
400,39,8398150.81,Delhi,Premium,2020-06-30,2160,0.219,True,33601.89,53745.54,806445.4,24,0,0.0
401,38,33656775.44,Kolkata,Current,2021-07-25,1770,0.096,False,61889.63,46102.04,1423461.44,23,2,0.08695652173913043
402,67,82243207.65,Kolkata,Premium,2020-03-21,2261,0.179,True,16136.74,20660.17,258187.81,16,4,0.25
403,53,97422719.66,Ahmedabad,Premium,2021-08-30,1734,0.227,True,19742.23,19229.92,315875.61,16,1,0.0625
404,18,229931803.11,Mumbai,Premium,2021-06-29,1796,0.309,True,31340.8,53050.62,626815.96,20,12,0.6
405,31,32692240.5,Hyderabad,Current,2023-02-18,1197,0.011,True,69915.52,82094.13,1328394.96,19,1,0.05263157894736842
406,49,44949224.96,Ahmedabad,Premium,2025-05-12,383,0.202,True,5742.13,4984.44,97616.18,17,0,0.0
407,34,72805545.16,Chennai,Current,2025-08-31,272,0.007,True,35257.31,73852.95,775660.92,22,6,0.2727272727272727
408,48,86037805.94,Pune,Current,2018-04-01,2981,0.08,True,39546.14,48498.73,395461.37,10,0,0.0
409,72,131713992.45,Chennai,Current,2019-11-21,2382,0.214,True,40562.2,41877.49,932930.69,23,4,0.17391304347826086
410,36,14730605.0,Mumbai,Premium,2019-07-19,2507,0.162,True,68375.25,68846.97,2051257.38,30,5,0.16666666666666666
411,49,144394831.07,Pune,Current,2018-05-14,2938,0.068,True,63940.91,61139.27,1406700.13,22,4,0.18181818181818182
412,63,438518413.68,Kolkata,Premium,2024-12-14,532,0.205,True,35951.83,48248.55,1006651.14,28,1,0.03571428571428571
413,76,159458750.51,Delhi,Current,2021-01-09,1967,0.163,True,25164.87,39103.84,427802.79,17,3,0.17647058823529413
