transaction_id,customer_id,amount,merchant,channel,device_type,transaction_time,location,is_fraud,fraud_score,hour,day_of_week,distance_from_home
299,33,7839.48,Healthcare,NetBanking,Android,2024-10-13 16:29:00,Mumbai,0,4,16,6,0
300,957,20599.15,Restaurant,Card,iPhone,2024-01-08 08:50:00,Pune,0,9,8,0,100
301,743,68205.56,Education,UPI,Android,2024-07-15 20:46:00,Ahmedabad,0,6,20,0,0
302,1620,771.3,Food Delivery,UPI,Android,2024-10-23 15:59:00,Chennai,0,0,15,2,0
303,596,894.17,Fuel,Card,iPhone,2024-07-25 06:42:00,Delhi,0,2,6,3,0
305,1490,729.86,Fuel,NetBanking,iPhone,2024-07-13 11:41:00,Hyderabad,0,0,11,5,0
306,1514,4554.13,Healthcare,Card,iPhone,2024-09-04 20:33:00,Pune,0,0,20,2,0
307,1560,54067.61,Electronics,UPI,Android,2024-04-04 14:21:00,Hyderabad,0,10,14,3,0
308,557,159037.22,Electronics,NetBanking,Android,2024-04-08 15:40:00,Hyderabad,0,6,15,0,0
309,589,10629.6,Restaurant,UPI,Web,2024-10-15 04:37:00,Bangalore,0,12,4,1,0
310,1468,4091.87,Entertainment,NetBanking,Android,2024-02-27 03:51:00,Ahmedabad,0,4,3,1,0
312,1026,44248.71,Education,Card,Web,2024-10-25 18:47:00,Ahmedabad,1,10,18,4,0
313,389,58264.94,Electronics,Card,iPhone,2024-12-26 14:00:00,Delhi,0,6,14,3,0
315,999,398.87,Food Delivery,UPI,iPhone,2024-12-03 11:48:00,Delhi,0,0,11,1,0
316,1929,1597.93,Entertainment,UPI,Web,2024-04-02 16:45:00,Delhi,0,0,16,1,0
317,1466,53765.68,Shopping Mall,NetBanking,iPhone,2024-04-13 15:48:00,Kolkata,0,6,15,5,0
318,553,1707.71,Groceries,UPI,Android,2024-02-11 02:51:00,Chennai,0,4,2,6,0
319,1311,5979.29,Groceries,UPI,Android,2024-01-09 19:16:00,Bangalore,0,4,19,1,0
320,1662,93358.32,Travel,Card,Android,2024-08-07 08:57:00,Ahmedabad,0,11,8,2,100
321,1994,70227.4,Travel,Card,Web,2024-04-04 10:39:00,Pune,0,10,10,3,0
322,1093,20411.95,Gaming,UPI,Android,2024-03-12 14:20:00,Pune,0,9,14,1,0
323,484,196614.24,Electronics,UPI,iPhone,2024-07-07 17:41:00,Ahmedabad,0,9,17,6,100
324,1937,130918.07,Travel,Card,iPhone,2024-01-30 16:10:00,Bangalore,0,8,16,1,0
325,965,8160.79,Restaurant,UPI,Web,2024-03-23 15:22:00,Mumbai,1,6,15,5,0
326,1552,6786.39,Healthcare,Card,iPhone,2024-04-30 10:54:00,Mumbai,0,4,10,1,0
327,1635,4431.88,Fuel,UPI,Web,2024-02-28 14:41:00,Kolkata,0,2,14,2,0
328,1897,3089.0,Entertainment,NetBanking,iPhone,2024-11-28 11:32:00,Chennai,0,2,11,3,0
329,827,8968.04,Entertainment,UPI,Android,2024-06-07 05:33:00,Delhi,0,8,5,4,0
330,1690,2419.0,Groceries,UPI,Android,2024-04-11 10:04:00,Ahmedabad,0,13,10,3,100
331,615,3466.77,Healthcare,Card,Android,2024-02-10 08:37:00,Mumbai,0,0,8,5,0
332,232,214707.37,Cryptocurrency,NetBanking,iPhone,2024-05-05 11:41:00,Delhi,0,15,11,6,100
333,642,169.15,Food Delivery,Card,Android,2024-06-05 02:01:00,Mumbai,0,6,2,2,0
334,1816,33716.62,Healthcare,NetBanking,iPhone,2024-12-06 19:45:00,Delhi,0,9,19,4,100
335,147,907.56,Food Delivery,Card,iPhone,2024-12-06 05:05:00,Pune,0,2,5,4,0
336,849,6567.37,Entertainment,NetBanking,Android,2024-04-26 02:05:00,Delhi,0,8,2,4,0
337,1808,169319.99,Electronics,UPI,Android,2024-12-12 09:48:00,Mumbai,0,6,9,3,0
338,1430,1848.42,Food Delivery,UPI,iPhone,2024-07-19 03:56:00,Ahmedabad,0,6,3,4,0
339,1640,118478.71,Cryptocurrency,NetBanking,iPhone,2024-07-14 10:09:00,Pune,0,12,10,6,0
340,1029,33792.41,Shopping Mall,UPI,iPhone,2024-03-25 09:07:00,Ahmedabad,0,6,9,0,0
341,1095,5671.38,Groceries,UPI,iPhone,2024-12-30 11:38:00,Delhi,0,4,11,0,0
342,954,65453.44,Education,UPI,Web,2024-07-26 14:14:00,Chennai,0,6,14,4,0
343,1243,199744.85,Cryptocurrency,NetBanking,Web,2024-01-12 08:48:00,Bangalore,0,12,8,4,0
344,505,74964.63,Travel,Card,Android,2024-10-16 10:55:00,Pune,0,8,10,2,0
345,1576,211099.18,Cryptocurrency,NetBanking,iPhone,2024-05-17 14:35:00,Kolkata,1,12,14,4,0
346,1032,10341.9,Entertainment,UPI,Android,2024-07-09 19:17:00,Ahmedabad,0,6,19,1,0
348,794,3043.26,Groceries,Card,Android,2024-05-15 09:30:00,Mumbai,0,5,9,2,100
349,1799,41011.9,Education,NetBanking,Android,2024-01-19 11:59:00,Pune,0,6,11,4,0
351,1204,173614.26,Electronics,Card,Web,2024-12-22 20:30:00,Chennai,0,6,20,6,0
352,1657,16268.89,Restaurant,UPI,iPhone,2024-06-12 08:46:00,Mumbai,0,2,8,2,0
353,942,5870.56,Groceries,Card,Android,2024-12-02 13:03:00,Hyderabad,0,12,13,0,0
354,1141,5394.87,Shopping Mall,UPI,Web,2024-02-16 14:58:00,Bangalore,0,6,14,4,0
355,1919,58482.97,Cryptocurrency,NetBanking,iPhone,2024-08-05 10:51:00,Kolkata,1,20,10,0,0
357,178,3042.78,Fuel,UPI,iPhone,2024-08-20 19:50:00,Hyderabad,0,2,19,1,0
358,1681,2523.9,Fuel,NetBanking,Android,2024-09-11 15:05:00,Chennai,0,4,15,2,0
359,1521,2201.78,Food Delivery,Card,iPhone,2024-09-16 03:54:00,Delhi,0,4,3,0,0
360,656,90151.34,Electronics,UPI,Android,2024-04-07 11:43:00,Kolkata,0,8,11,6,0
361,550,20771.06,Healthcare,Card,Web,2024-10-19 18:34:00,Bangalore,1,16,18,5,0
362,1942,8130.67,Fuel,UPI,iPhone,2024-11-17 20:55:00,Delhi,0,10,20,6,0
363,42,1919.94,Food Delivery,UPI,iPhone,2024-08-20 12:25:00,Kolkata,0,0,12,1,0
364,768,51632.53,Cryptocurrency,NetBanking,Android,2024-02-02 04:16:00,Delhi,1,16,4,4,0
365,174,41419.39,Healthcare,UPI,Web,2024-07-09 18:39:00,Delhi,0,6,18,1,0
366,291,29211.95,Shopping Mall,Card,Android,2024-01-23 14:07:00,Hyderabad,0,6,14,1,0
367,380,175614.38,Cryptocurrency,NetBanking,Web,2024-12-24 02:59:00,Hyderabad,1,16,2,1,0
368,429,22207.12,Gaming,Card,Web,2024-12-27 12:47:00,Ahmedabad,0,13,12,4,0
369,735,7895.36,Entertainment,UPI,iPhone,2024-11-24 07:41:00,Chennai,0,4,7,6,0
370,335,31864.04,Healthcare,Card,Android,2024-10-01 11:27:00,Ahmedabad,0,8,11,1,0
371,964,4651.46,Education,Card,Android,2024-10-11 11:21:00,Bangalore,0,2,11,4,0
372,1469,63263.49,Cryptocurrency,NetBanking,Android,2024-05-13 17:50:00,Bangalore,0,15,17,0,100
373,1865,33592.75,Travel,NetBanking,Android,2024-12-11 09:21:00,Hyderabad,0,8,9,2,0
374,512,14417.95,Healthcare,Card,Android,2024-07-24 01:44:00,Ahmedabad,0,10,1,2,0
375,1717,18117.97,Shopping Mall,UPI,Android,2024-01-30 14:17:00,Kolkata,0,6,14,1,0
376,115,15030.69,Gaming,Card,iPhone,2024-05-07 02:20:00,Bangalore,0,13,2,1,0
377,1650,1432.97,Entertainment,UPI,Web,2024-06-23 10:00:00,Ahmedabad,0,0,10,6,0
378,1338,1082.34,Entertainment,UPI,iPhone,2024-04-01 01:30:00,Pune,0,7,1,0,100
379,1814,2941.18,Restaurant,NetBanking,Android,2024-05-09 10:09:00,Bangalore,0,0,10,3,0
382,1949,5016.89,Groceries,Card,Web,2024-12-19 17:07:00,Mumbai,0,2,17,3,0
383,1732,47115.1,Travel,Card,iPhone,2024-11-24 08:12:00,Chennai,0,8,8,6,0
385,1378,166156.24,Cryptocurrency,NetBanking,iPhone,2024-12-02 21:34:00,Chennai,1,12,21,0,0
387,300,208518.21,Electronics,Card,Web,2024-11-07 15:25:00,Chennai,0,6,15,3,0
388,1753,57689.71,Cryptocurrency,NetBanking,iPhone,2024-09-27 20:17:00,Hyderabad,0,12,20,4,0
389,465,21728.28,Education,Card,Android,2024-03-11 13:10:00,Delhi,0,6,13,0,0
391,863,6213.04,Groceries,UPI,Web,2024-04-21 02:18:00,Delhi,0,8,2,6,0
392,226,5575.53,Gaming,NetBanking,Android,2024-02-04 10:50:00,Mumbai,0,7,10,6,0
393,970,60109.93,Shopping Mall,NetBanking,Android,2024-03-29 15:16:00,Bangalore,0,6,15,4,0
394,715,11182.96,Restaurant,UPI,iPhone,2024-06-27 08:14:00,Ahmedabad,0,6,8,3,0
395,1512,57357.71,Electronics,Card,Android,2024-03-13 13:52:00,Ahmedabad,0,6,13,2,0
396,1250,20872.53,Healthcare,Card,iPhone,2024-11-09 06:14:00,Kolkata,0,8,6,5,0
398,687,196947.87,Cryptocurrency,NetBanking,Android,2024-12-21 16:50:00,Kolkata,1,12,16,5,0
399,1947,7529.62,Fuel,NetBanking,iPhone,2024-12-04 17:30:00,Bangalore,0,4,17,2,0
400,291,243137.92,Cryptocurrency,NetBanking,iPhone,2024-11-24 22:43:00,Hyderabad,1,12,22,6,0
401,44,1829.42,Fuel,Card,Android,2024-09-13 14:59:00,Hyderabad,0,0,14,4,0
402,1320,2657.56,Groceries,UPI,Android,2024-10-12 02:49:00,Chennai,0,7,2,5,100
403,275,11791.51,Gaming,Card,Android,2024-05-19 14:02:00,Pune,1,9,14,6,0
404,206,10025.0,Healthcare,Card,iPhone,2024-05-15 15:52:00,Delhi,0,2,15,2,0
405,718,75235.41,Travel,UPI,Android,2024-08-19 09:37:00,Ahmedabad,0,8,9,0,0
406,1677,10944.59,Entertainment,Card,iPhone,2024-04-18 17:43:00,Delhi,0,6,17,3,0
407,1714,68463.5,Education,Card,Android,2024-06-01 12:45:00,Delhi,0,8,12,5,0
408,487,33868.36,Healthcare,Card,Android,2024-08-21 10:43:00,Bangalore,0,6,10,2,0
409,99,4232.29,Groceries,UPI,iPhone,2024-01-05 08:45:00,Kolkata,0,2,8,4,0
410,237,2329.35,Food Delivery,UPI,Android,2024-10-27 01:55:00,Bangalore,0,4,1,6,0
411,1950,9345.4,Entertainment,UPI,Android,2024-01-17 19:39:00,Mumbai,0,6,19,2,0
412,303,13034.8,Restaurant,NetBanking,iPhone,2024-06-07 16:20:00,Ahmedabad,0,6,16,4,0
413,1619,12921.98,Restaurant,UPI,Android,2024-12-18 07:56:00,Hyderabad,0,9,7,2,100
414,758,12000.73,Restaurant,Card,iPhone,2024-11-30 22:43:00,Kolkata,0,6,22,5,0
415,1658,23101.71,Education,Card,iPhone,2024-04-28 02:15:00,Mumbai,1,10,2,6,0
416,115,5594.83,Gaming,UPI,iPhone,2024-01-17 13:01:00,Bangalore,0,5,13,2,0
417,1281,10256.56,Restaurant,Card,Android,2024-08-27 19:09:00,Mumbai,0,6,19,1,0
418,514,11236.04,Gaming,Card,iPhone,2024-04-19 17:53:00,Ahmedabad,0,9,17,4,0
419,462,32041.76,Shopping Mall,Card,iPhone,2024-05-06 00:57:00,Kolkata,0,10,0,0,0
420,1333,94930.3,Cryptocurrency,NetBanking,Android,2024-06-06 15:10:00,Bangalore,0,12,15,3,0
421,1782,8870.5,Restaurant,Card,Web,2024-08-16 15:50:00,Kolkata,0,6,15,4,0
422,1328,869.54,Healthcare,Card,iPhone,2024-10-05 09:04:00,Ahmedabad,0,0,9,5,0
423,951,18860.48,Gaming,UPI,Web,2024-09-30 23:06:00,Chennai,1,19,23,0,0
424,487,37239.51,Shopping Mall,UPI,iPhone,2024-11-04 11:29:00,Bangalore,0,6,11,0,0
425,1323,1029.42,Healthcare,UPI,Android,2024-11-14 09:24:00,Ahmedabad,0,0,9,3,0
426,1844,1849.25,Groceries,UPI,Android,2024-07-26 23:29:00,Mumbai,0,2,23,4,0
427,546,25702.47,Healthcare,UPI,Web,2024-02-11 06:23:00,Bangalore,1,8,6,6,0
428,1984,151957.16,Electronics,UPI,Web,2024-03-13 12:33:00,Hyderabad,0,6,12,2,0
429,1103,192675.08,Cryptocurrency,NetBanking,Android,2024-12-22 00:35:00,Ahmedabad,1,16,0,6,0
430,1171,1338.04,Restaurant,UPI,Web,2024-09-30 23:33:00,Chennai,0,0,23,0,0
431,1048,5282.45,Entertainment,NetBanking,Android,2024-03-05 14:58:00,Mumbai,0,6,14,1,0
433,1521,15867.53,Gaming,UPI,Android,2024-02-14 14:10:00,Hyderabad,1,22,14,2,100
434,355,66747.75,Electronics,NetBanking,Web,2024-01-20 10:49:00,Ahmedabad,0,6,10,5,0
435,69,32595.73,Healthcare,UPI,Android,2024-08-06 10:36:00,Chennai,0,6,10,1,0
436,1566,8136.26,Fuel,Card,Android,2024-12-16 10:01:00,Hyderabad,1,14,10,0,0
437,859,3090.7,Restaurant,Card,Android,2024-02-01 01:08:00,Kolkata,0,6,1,3,0
438,1131,239597.34,Cryptocurrency,NetBanking,Android,2024-12-21 16:57:00,Pune,1,14,16,5,0
439,459,3557.03,Restaurant,Card,iPhone,2024-11-29 11:05:00,Mumbai,0,2,11,4,0
440,1171,5938.81,Education,UPI,Web,2024-03-21 13:34:00,Chennai,0,2,13,3,0
441,1824,1079.74,Groceries,UPI,iPhone,2024-09-13 10:39:00,Hyderabad,0,0,10,4,0
442,1623,65485.41,Travel,NetBanking,iPhone,2024-04-20 08:28:00,Chennai,0,8,8,5,0
444,936,89188.8,Electronics,Card,Web,2024-02-04 18:15:00,Kolkata,0,6,18,6,0
445,672,103644.24,Electronics,UPI,Android,2024-08-30 17:45:00,Hyderabad,0,8,17,4,0
446,1258,7058.24,Restaurant,UPI,Android,2024-01-01 14:51:00,Pune,0,4,14,0,0
447,465,14009.9,Restaurant,UPI,Web,2024-01-21 14:11:00,Delhi,0,4,14,6,0
448,482,7533.7,Restaurant,UPI,iPhone,2024-04-19 13:34:00,Mumbai,0,4,13,4,0
449,1256,12498.72,Restaurant,Card,iPhone,2024-09-18 06:28:00,Mumbai,0,8,6,2,0
450,1272,3064.8,Groceries,UPI,Android,2024-02-09 16:30:00,Hyderabad,0,0,16,4,0
451,1073,29098.93,Shopping Mall,NetBanking,iPhone,2024-04-03 14:43:00,Pune,1,10,14,2,0
453,729,8066.54,Fuel,Card,Android,2024-12-08 20:01:00,Pune,0,6,20,6,0
454,511,114341.76,Cryptocurrency,NetBanking,iPhone,2024-12-05 07:27:00,Pune,0,12,7,3,0
456,1063,32965.81,Education,UPI,Android,2024-11-09 21:27:00,Delhi,0,6,21,5,0
457,1050,53776.87,Shopping Mall,UPI,iPhone,2024-05-02 08:35:00,Mumbai,0,6,8,3,0
458,1554,1064.04,Healthcare,Card,iPhone,2024-02-09 14:40:00,Hyderabad,0,0,14,4,0
459,1819,107951.62,Travel,Card,Android,2024-03-28 17:28:00,Bangalore,0,8,17,3,0
460,1968,22509.87,Education,Card,Android,2024-12-23 09:59:00,Hyderabad,0,6,9,0,0
462,826,52589.66,Education,Card,Android,2024-03-20 14:29:00,Hyderabad,0,6,14,2,0
463,440,13794.85,Gaming,Card,Web,2024-04-19 13:54:00,Ahmedabad,0,9,13,4,0
465,1986,12833.0,Education,UPI,Web,2024-09-10 10:49:00,Mumbai,0,14,10,1,0
466,1066,49421.97,Travel,UPI,iPhone,2024-12-10 19:05:00,Ahmedabad,1,8,19,1,0
467,1076,20526.85,Restaurant,UPI,iPhone,2024-09-17 10:01:00,Delhi,0,6,10,1,0
468,834,43404.22,Travel,Card,iPhone,2024-07-29 21:33:00,Pune,0,12,21,0,0
470,785,18260.25,Healthcare,UPI,Android,2024-05-24 09:48:00,Chennai,0,6,9,4,0
471,851,19681.03,Healthcare,Card,Web,2024-07-22 11:45:00,Mumbai,1,10,11,0,0
472,1366,21999.48,Healthcare,UPI,iPhone,2024-05-18 12:10:00,Pune,0,6,12,5,0
473,128,7276.77,Healthcare,Card,iPhone,2024-06-18 18:51:00,Delhi,0,4,18,1,0
474,1267,25323.89,Gaming,NetBanking,Web,2024-09-18 07:16:00,Delhi,0,9,7,2,0
475,1489,9785.84,Entertainment,Card,iPhone,2024-06-27 08:28:00,Mumbai,0,6,8,3,0
476,487,13814.38,Gaming,UPI,iPhone,2024-01-29 15:26:00,Bangalore,0,5,15,0,0
478,1239,397.54,Groceries,UPI,Web,2024-08-03 02:38:00,Delhi,0,4,2,5,0
479,1933,62060.97,Electronics,Card,iPhone,2024-01-19 17:31:00,Pune,0,6,17,4,0
480,980,933.14,Food Delivery,UPI,Web,2024-10-16 07:08:00,Mumbai,0,0,7,2,0
481,83,14259.02,Shopping Mall,Card,iPhone,2024-08-07 01:28:00,Kolkata,0,10,1,2,0
483,1479,2297.89,Food Delivery,UPI,Android,2024-12-17 07:44:00,Chennai,0,0,7,1,0
484,13,108730.03,Travel,UPI,Web,2024-07-12 09:16:00,Delhi,1,10,9,4,0
485,1607,70404.25,Electronics,UPI,Android,2024-04-27 12:15:00,Kolkata,0,10,12,5,0
486,737,10141.6,Gaming,NetBanking,Android,2024-08-16 03:52:00,Ahmedabad,0,13,3,4,0
487,691,11739.89,Restaurant,Card,Web,2024-01-10 16:15:00,Mumbai,0,6,16,2,0
488,409,65522.12,Travel,UPI,Web,2024-12-28 11:12:00,Chennai,1,8,11,5,0
489,637,233408.33,Cryptocurrency,NetBanking,iPhone,2024-10-26 10:17:00,Hyderabad,0,12,10,5,0
490,145,66970.67,Education,Card,Android,2024-09-15 19:44:00,Mumbai,0,10,19,6,0
491,1083,20456.01,Restaurant,Card,iPhone,2024-07-30 15:28:00,Pune,0,6,15,1,0
492,1555,1383.75,Food Delivery,UPI,Web,2024-02-27 11:25:00,Mumbai,1,5,11,1,100
493,363,15736.27,Gaming,UPI,Android,2024-09-29 17:14:00,Delhi,0,13,17,6,0
494,1298,18697.09,Restaurant,UPI,Android,2024-12-09 08:24:00,Mumbai,0,6,8,0,0
495,1013,10741.95,Healthcare,UPI,Web,2024-01-11 09:14:00,Pune,0,6,9,3,0
496,854,6026.25,Fuel,Card,iPhone,2024-06-19 02:07:00,Hyderabad,0,6,2,2,0
497,864,564.22,Groceries,UPI,Web,2024-08-22 13:00:00,Pune,0,0,13,3,0
498,503,17163.41,Travel,UPI,Android,2024-09-01 07:36:00,Delhi,0,8,7,6,0
499,302,2333.09,Gaming,UPI,iPhone,2024-10-03 20:41:00,Hyderabad,0,3,20,3,0
500,338,2120.5,Food Delivery,Card,Android,2024-02-12 10:41:00,Chennai,0,2,10,0,0
501,44,70508.7,Cryptocurrency,NetBanking,Web,2024-07-07 00:05:00,Hyderabad,1,16,0,6,0
503,1386,15007.85,Gaming,Card,iPhone,2024-03-13 06:23:00,Hyderabad,1,11,6,2,0
504,427,6636.78,Restaurant,UPI,Web,2024-09-02 16:42:00,Pune,0,4,16,0,0
505,919,15243.4,Healthcare,Card,iPhone,2024-03-16 08:53:00,Hyderabad,0,6,8,5,0
506,1605,141344.03,Electronics,Card,Android,2024-12-03 08:56:00,Delhi,0,6,8,1,0
507,1258,9528.38,Healthcare,UPI,Android,2024-10-31 20:57:00,Pune,0,4,20,3,0
508,366,5165.12,Fuel,UPI,iPhone,2024-06-27 20:35:00,Chennai,0,4,20,3,0
509,1945,10643.88,Entertainment,UPI,iPhone,2024-11-30 17:50:00,Pune,0,6,17,5,0
510,936,63393.86,Electronics,UPI,Web,2024-05-22 20:43:00,Kolkata,0,6,20,2,0
511,1078,2336.72,Entertainment,UPI,Android,2024-10-07 12:30:00,Mumbai,0,0,12,0,0
513,1991,34294.43,Healthcare,UPI,Android,2024-09-22 15:09:00,Kolkata,0,6,15,6,0
514,456,10011.78,Healthcare,NetBanking,iPhone,2024-06-11 02:47:00,Delhi,0,10,2,1,0
515,1786,915.44,Restaurant,UPI,Android,2024-06-10 09:44:00,Chennai,0,0,9,0,0
516,1764,5819.51,Shopping Mall,UPI,Web,2024-07-04 20:44:00,Mumbai,0,4,20,3,0
517,728,102130.75,Electronics,NetBanking,Android,2024-12-18 13:44:00,Hyderabad,0,6,13,2,0
518,643,69462.76,Shopping Mall,Card,Android,2024-07-22 19:39:00,Hyderabad,0,6,19,0,0
519,1341,3268.74,Restaurant,Card,Web,2024-11-26 15:30:00,Chennai,0,2,15,1,0
520,316,52135.11,Education,UPI,iPhone,2024-04-17 05:32:00,Mumbai,0,8,5,2,0
521,25,54887.76,Shopping Mall,UPI,iPhone,2024-05-28 13:29:00,Pune,1,6,13,1,0
522,1216,147967.98,Electronics,UPI,Android,2024-02-01 09:04:00,Delhi,0,6,9,3,0
523,58,1147.69,Entertainment,UPI,Web,2024-08-30 13:47:00,Hyderabad,0,0,13,4,0
524,464,300.81,Food Delivery,Card,iPhone,2024-11-27 18:21:00,Kolkata,0,0,18,2,0
525,1382,43933.41,Education,Card,Web,2024-10-29 08:49:00,Bangalore,0,6,8,1,0
526,1110,28610.18,Shopping Mall,Card,iPhone,2024-02-29 10:11:00,Ahmedabad,0,6,10,3,0
527,1974,4093.6,Gaming,UPI,Web,2024-03-06 09:24:00,Chennai,0,5,9,2,0
529,999,197131.0,Electronics,UPI,iPhone,2024-03-15 17:03:00,Delhi,0,6,17,4,0
530,72,2093.98,Groceries,UPI,iPhone,2024-01-03 15:23:00,Chennai,0,4,15,2,0
531,1542,68660.96,Shopping Mall,UPI,iPhone,2024-09-05 13:06:00,Ahmedabad,0,6,13,3,0
532,624,147908.94,Electronics,UPI,Android,2024-06-03 08:37:00,Bangalore,0,6,8,0,0
533,753,48235.34,Education,Card,Android,2024-10-07 19:07:00,Chennai,0,8,19,0,0
534,1855,101144.71,Cryptocurrency,NetBanking,Web,2024-05-18 12:42:00,Chennai,1,12,12,5,0
535,109,67523.99,Education,NetBanking,Android,2024-04-12 14:29:00,Pune,0,6,14,4,0
537,579,184270.07,Electronics,UPI,Android,2024-08-28 10:28:00,Delhi,0,6,10,2,0
538,1316,4646.48,Gaming,Card,Android,2024-12-09 04:53:00,Hyderabad,0,9,4,0,0
539,1514,22613.01,Gaming,UPI,Android,2024-10-28 13:30:00,Pune,0,9,13,0,0
540,654,48988.16,Travel,Card,Android,2024-11-14 19:44:00,Hyderabad,0,4,19,3,0
541,727,2165.32,Food Delivery,UPI,Android,2024-05-28 11:24:00,Hyderabad,0,0,11,1,0
542,1329,40179.52,Healthcare,Card,iPhone,2024-05-06 05:23:00,Hyderabad,0,8,5,0,0
543,1529,8430.55,Entertainment,UPI,iPhone,2024-09-08 11:05:00,Pune,0,6,11,6,0
544,1588,12972.94,Restaurant,Card,iPhone,2024-09-03 21:26:00,Pune,0,6,21,1,0
545,1439,2581.84,Food Delivery,UPI,Android,2024-03-21 00:57:00,Delhi,0,4,0,3,0
546,404,925.65,Groceries,Card,iPhone,2024-02-29 10:30:00,Mumbai,0,10,10,3,0
547,1812,6393.86,Gaming,UPI,Web,2024-09-09 21:03:00,Chennai,0,3,21,0,0
548,946,43743.1,Travel,Card,Android,2024-09-06 10:49:00,Mumbai,1,8,10,4,0
549,749,4607.06,Groceries,UPI,Android,2024-10-24 16:40:00,Bangalore,0,2,16,3,0
550,627,14723.54,Restaurant,Card,iPhone,2024-01-31 19:43:00,Mumbai,1,14,19,2,0
551,1041,83080.98,Electronics,UPI,Android,2024-04-12 08:27:00,Delhi,0,6,8,4,0
552,1988,69409.26,Education,UPI,Web,2024-10-01 18:50:00,Pune,0,6,18,1,0
553,169,2418.03,Entertainment,Card,Android,2024-11-13 20:57:00,Pune,0,0,20,2,0
554,1124,119847.17,Travel,Card,iPhone,2024-05-17 17:26:00,Mumbai,0,8,17,4,0
555,12,17464.52,Electronics,UPI,iPhone,2024-01-23 17:28:00,Bangalore,0,6,17,1,0
556,1850,7525.61,Fuel,UPI,Android,2024-04-20 11:05:00,Hyderabad,0,6,11,5,0
557,1018,161805.8,Electronics,Card,Android,2024-08-11 23:15:00,Ahmedabad,1,6,23,6,0
558,101,8022.66,Healthcare,Card,Web,2024-12-21 14:29:00,Mumbai,0,8,14,5,0
559,392,22988.21,Gaming,UPI,Android,2024-04-23 04:24:00,Ahmedabad,1,13,4,1,0
560,253,23245.09,Gaming,Card,Android,2024-06-09 20:02:00,Chennai,0,9,20,6,0
561,1378,27736.66,Gaming,NetBanking,iPhone,2024-10-11 13:16:00,Chennai,0,3,13,4,0
562,720,127885.2,Travel,Card,Web,2024-12-26 13:53:00,Ahmedabad,1,8,13,3,0
563,1690,176715.22,Electronics,UPI,Web,2024-04-24 09:28:00,Mumbai,0,6,9,2,0
564,677,18498.25,Gaming,Card,Android,2024-10-26 22:14:00,Delhi,1,11,22,5,0
565,868,315.81,Food Delivery,Card,Web,2024-12-26 12:07:00,Ahmedabad,0,2,12,3,0
566,802,26620.09,Shopping Mall,NetBanking,iPhone,2024-10-21 18:53:00,Delhi,0,6,18,0,0
567,1270,98344.61,Electronics,Card,Android,2024-10-19 08:49:00,Mumbai,0,6,8,5,0
568,1131,3671.1,Groceries,UPI,Web,2024-10-24 19:18:00,Pune,0,2,19,3,0
569,65,9128.92,Restaurant,Card,Web,2024-02-08 15:59:00,Bangalore,0,8,15,3,0
570,1217,107284.05,Cryptocurrency,NetBanking,iPhone,2024-04-28 11:51:00,Bangalore,0,12,11,6,0
573,804,23178.11,Education,Card,Web,2024-04-24 13:52:00,Kolkata,0,6,13,2,0
574,84,3868.29,Fuel,UPI,iPhone,2024-11-13 13:41:00,Delhi,0,4,13,2,0
575,1201,81875.39,Travel,Card,iPhone,2024-11-16 11:12:00,Hyderabad,0,8,11,5,0
576,318,2318.92,Gaming,UPI,iPhone,2024-04-04 18:40:00,Hyderabad,0,3,18,3,0
577,862,6903.19,Groceries,Card,Android,2024-02-25 07:19:00,Kolkata,0,8,7,6,0
578,18,36450.64,Travel,Card,Android,2024-06-04 15:08:00,Pune,0,8,15,1,0
579,1829,1666.55,Groceries,Card,Android,2024-01-16 13:16:00,Bangalore,0,0,13,1,0
580,1002,2368.6,Food Delivery,UPI,iPhone,2024-04-25 09:26:00,Delhi,0,0,9,3,0
581,66,14877.12,Healthcare,Card,Android,2024-08-30 08:10:00,Bangalore,0,6,8,4,0
582,352,30051.89,Shopping Mall,UPI,Android,2024-08-17 08:42:00,Kolkata,0,6,8,5,0
583,796,9193.06,Entertainment,Card,iPhone,2024-08-05 00:48:00,Chennai,0,6,0,0,0
584,79,1479.01,Food Delivery,UPI,iPhone,2024-04-01 04:23:00,Chennai,0,4,4,0,0
585,407,6206.51,Entertainment,UPI,Web,2024-06-11 08:34:00,Chennai,0,12,8,1,0
586,1037,2565.24,Groceries,UPI,iPhone,2024-02-05 12:40:00,Delhi,0,0,12,0,0
587,124,48599.13,Travel,Card,iPhone,2024-03-05 16:50:00,Pune,0,8,16,1,0
588,528,22749.8,Shopping Mall,Card,Web,2024-07-27 17:57:00,Ahmedabad,0,6,17,5,0
589,382,206020.3,Cryptocurrency,NetBanking,Android,2024-03-06 19:04:00,Kolkata,1,12,19,2,0
591,145,248686.66,Cryptocurrency,NetBanking,Android,2024-11-04 08:43:00,Mumbai,1,16,8,0,0
592,1941,16625.72,Restaurant,Card,iPhone,2024-01-22 09:31:00,Bangalore,0,8,9,0,0
593,786,19102.89,Restaurant,UPI,iPhone,2024-12-09 12:51:00,Delhi,0,4,12,0,0
594,730,90422.13,Electronics,NetBanking,iPhone,2024-04-11 22:21:00,Hyderabad,1,9,22,3,100
595,1486,2266.17,Entertainment,NetBanking,Android,2024-03-31 19:31:00,Bangalore,0,0,19,6,0
